id,title,authors,year,start_page,end_page,subject,filename,editors,doi,isbn,issn,proceeding_title,series_title,publisher,publication_place,conference_date,conference_location,session_title,publication_type,language,peer_review_status,label_forschungssoftware,label_forschungssoftware_erklärung,label_software_evaluation,label_software_evaluation_erklärung,label_lehr_lern_setting,label_lehr_lern_setting_erklärung,label_prozess_paradigma,label_prozess_paradigma_erklärung,label_lernende_paradigma,label_lernende_paradigma_erklärung,label_design_paradigma,label_design_paradigma_erklärung,label_bildungstechnologie_paradigma,label_bildungstechnologie_paradigma_erklärung
447,Ein e-Lecture-System für die Theoretische Informatik,"Rohde, Philipp; Thomas, Wolfgang",2003,17.0,26.0,,GI-Proceedings.37-2.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt ein e-Lecture-System, aber es wird keine spezifische Forschungssoftware vorgestellt, die zu einem Forschungszweck erstellt wurde.",0,"Die Publikation beschreibt die Erfahrungen mit dem e-Lecture-System, aber es wird keine systematische Evaluation der Forschungssoftware durchgeführt.",1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Theoretische Informatik an der RWTH Aachen.",1,"Die Publikation zeigt, wie das e-Lecture-System den Lehr-Lern-Prozess vereinfacht und die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",1,"Die Publikation geht auf die Effekte des e-Lecture-Systems auf die Lernenden ein, insbesondere auf die Zufriedenheit und den Lernerfolg.",0,"Die Publikation beschreibt die Entwicklung des e-Lecture-Systems, aber es wird keine neue Forschungssoftware selbst gebaut, sondern bestehende Technologien eingesetzt.",1,"Die Publikation zeigt, wie allgemeine Bildungstechnologien wie Adobe Acrobat und Camtasia in einem Bildungskontext angewendet werden."
448,Suche in aufgezeichneten Vorträgen und Vorlesungen,"Hürst, Wolfgang",2003,27.0,36.0,,GI-Proceedings.37-3.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung einer Suchmaschine für aufgezeichnete Vorträge und Vorlesungen, die als Forschungssoftware gelten kann.",1,Die Publikation evaluiert die entwickelte Suchmaschine hinsichtlich ihrer Funktionalität und Effektivität.,1,"Die Publikation geht auf die Anwendung der Suchmaschine in einem konkreten Lehr-Lern-Setting ein, nämlich der Suche in aufgezeichneten Vorträgen und Vorlesungen.",1,"Die Publikation zeigt, wie die Suchmaschine den Lehr-Lern-Prozess durch die Vereinfachung der Suche in aufgezeichneten Vorträgen und Vorlesungen erleichtert.",0,"Die Publikation geht nicht direkt auf die Effekte der Suchmaschine auf die Lernenden ein, sondern konzentriert sich auf die Funktionalität und Effektivität der Suchmaschine selbst.",1,"Die Publikation beschreibt die Entwicklung einer neuen Suchmaschine, die speziell für die Suche in aufgezeichneten Vorträgen und Vorlesungen konzipiert wurde.",0,"Die Publikation geht nicht auf die Anwendung allgemeiner Bildungstechnologie ein, sondern konzentriert sich auf die spezifische Suchmaschine, die für die Suche in aufgezeichneten Vorträgen und Vorlesungen entwickelt wurde."
449,Kooperative Digitale Mitschriften auf mobilen Computern,"Trompler, Christoph; Rößling, Guido; Bär, Henning; Choi, Chin-Man",2003,37.0,46.0,,GI-Proceedings.37-4.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,Die Publikation beschreibt die Entwicklung und den Einsatz von spezifischer Forschungssoftware (Virtual MultiBoard und ToGather) zur Unterstützung von Lehr-Lern-Prozessen.,1,Die Publikation evaluiert die Forschungssoftware durch die Darstellung von Ergebnissen aus einer Grundstudiumsvorlesung mit mehr als 600 Studenten.,1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Erstellung von digitalen Mitschriften in einer Grundstudiumsvorlesung.",1,Die Forschungssoftware vereinfacht den Lehr-Lern-Prozess durch die Erstellung von digitalen Mitschriften und die Unterstützung von Lerngruppen.,0,"Obwohl die Publikation auf die Lernenden eingeht, liegt der Fokus nicht auf der Messung von Effekten auf die Lernenden, sondern auf der Beschreibung der Forschungssoftware und ihrer Anwendung.",1,"Die Publikation beschreibt die Entwicklung von neuen Forschungssoftware (Virtual MultiBoard und ToGather), die spezifische Funktionen für die Unterstützung von Lehr-Lern-Prozessen erfüllt.",0,"Die Publikation beschreibt spezifische Forschungssoftware, die eigens für einen konkreten Forschungszweck entwickelt wurde, und nicht allgemeine Bildungstechnologie."
450,Softwareunterstützung für offene Seminare,"Janneck, Michael; Krause, Detlev; Pape, Bernd; Strauss, Monique",2003,47.0,56.0,,GI-Proceedings.37-5.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt die Verwendung von CommSy, einer webbasierten Software zur Unterstützung von Lerngemeinschaften, aber es wird keine spezifische Forschungssoftware erstellt oder präsentiert.",1,Die Publikation evaluiert die Verwendung von CommSy in einem Lehr-Lern-Setting und diskutiert die Ergebnisse der Evaluation.,1,"Die Publikation beschreibt ein konkretes Lehr-Lern-Setting, in dem CommSy eingesetzt wird, um die Lernprozesse zu unterstützen.",1,"Die Publikation diskutiert, wie CommSy den Lehr-Lern-Prozess vereinfacht und die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",1,"Die Publikation evaluiert die Effekte von CommSy auf die Lernenden, insbesondere ihre Motivation, Engagement und Lernerfahrungen.",0,"Die Publikation diskutiert nicht die Entwicklung von CommSy, sondern konzentriert sich auf die Verwendung und Evaluation der Software in einem Lehr-Lern-Setting.",1,"Die Publikation verwendet CommSy als allgemeine Bildungstechnologie, die nicht eigens für einen konkreten Forschungszweck entwickelt wurde, sondern im Zuge einer gesellschaftlichen oder technologischen Entwicklung verfügbar geworden ist."
451,Soziale Eingebundenheit als Schlüsselfaktor im E-Learning – Blended Learning und CSCL im didaktischen Konzept der VFH,"Hinze, Udo; Blakowski, Gerold",2003,57.0,66.0,,GI-Proceedings.37-6.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt keine spezifische Forschungssoftware, die zu einem Forschungszweck erstellt wurde.",0,Die Publikation evaluiert keine spezifische Forschungssoftware.,1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Virtuelle Fachhochschule (VFH).",1,"Die Publikation beschreibt, wie die Einbeziehung von Präsenzlehre und E-Learning den Lehr-Lern-Prozess vereinfacht und verbessert.",1,"Die Publikation misst die Effekte von CSCL und ICQ auf die Lernenden, insbesondere ihre soziale Eingebundenheit und Kohäsion.",0,"Die Publikation beschreibt nicht die Entwicklung neuer Forschungssoftware, sondern die Anwendung bestehender Technologien wie CSCL und ICQ.",1,"Die Publikation verwendet allgemeine Bildungstechnologien wie CSCL und ICQ, die nicht eigens für einen konkreten Forschungszweck entwickelt wurden."
452,Austausch von Lernressourcen durch Peer-to-Peer-Netzwerke mit Hilfe von Lokalen Ontologie-Basierten Repositorien,"Divac-Krnic, Luka; Seeberg, Cornelia; Steinmetz, Ralf",2003,67.0,74.0,,GI-Proceedings.37-7.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt ein Konzept für ein P2P-Netzwerk mit semantisch angereicherten Repositorien, aber es wird keine spezifische Forschungssoftware vorgestellt oder diskutiert.",0,"Die Publikation diskutiert die möglichen Vorteile und Herausforderungen von P2P-Netzwerken mit semantisch angereicherten Repositorien, aber es wird keine Evaluation von spezifischer Forschungssoftware durchgeführt.",1,Die Publikation geht auf die möglichen Anwendungen von P2P-Netzwerken mit semantisch angereicherten Repositorien im Bildungsbereich ein und diskutiert die Vorteile für Lehr-Lern-Settings.,1,Die Publikation diskutiert die möglichen Vorteile von P2P-Netzwerken mit semantisch angereicherten Repositorien für die Organisation und Gestaltung von Lehr-Lern-Prozessen.,-1,Die Publikation geht nicht auf die Wirkung von P2P-Netzwerken mit semantisch angereicherten Repositorien auf die Lernenden ein.,1,Die Publikation präsentiert ein Konzept für ein P2P-Netzwerk mit semantisch angereicherten Repositorien und diskutiert die möglichen Design-Entscheidungen für die Implementierung solcher Systeme.,1,Die Publikation diskutiert die möglichen Anwendungen von P2P-Netzwerken mit semantisch angereicherten Repositorien im Bildungsbereich und geht auf die möglichen Vorteile und Herausforderungen von solchen Systemen ein.
453,The shared multimedia notebook: A Java tool for cooperation in learning environments,"Xiao, Bo; Jödick, Friedricke",2003,75.0,84.0,"Shared multimedia tools, Multimedia Notebook, CSCL tools, Groupware",GI-Proceedings.37-8.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,en,,1,"Die Publikation beschreibt die Entwicklung und Implementierung einer Java-basierten Forschungssoftware namens Shared Multimedia Notebook, die für kooperative Lernumgebungen konzipiert wurde.",0,"Obwohl die Publikation die Funktionalität und die Architektur der Software beschreibt, findet keine explizite Evaluation der Software statt.",1,"Die Publikation konzentriert sich auf die Anwendung der Shared Multimedia Notebook in kooperativen Lernumgebungen, was ein spezifisches Lehr-Lern-Setting darstellt.",1,Die Software soll den Lehr-Lern-Prozess durch die Unterstützung von kooperativen Lernaktivitäten und die Erleichterung der Organisation und Gestaltung des Lehr-Lern-Settings vereinfachen.,0,"Obwohl die Publikation die möglichen Vorteile der Software für die Lernenden erwähnt, findet keine explizite Messung der Effekte auf die Lernenden statt.",1,"Die Publikation beschreibt die Entwicklung und Implementierung einer neuen Forschungssoftware, die spezifische Funktionen für kooperative Lernumgebungen bietet.",-1,Die Publikation konzentriert sich auf die Entwicklung und Anwendung einer spezifischen Forschungssoftware und nicht auf die allgemeine Anwendung von Bildungstechnologie.
454,Experimental tools for a multimedia-supported interactive lecture,"Brehm, J.; Brancovici, G.; Müller-Schloer, C.; Smaoui, T.; Voigt, S.",2003,85.0,94.0,,GI-Proceedings.37-9.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,en,,1,"Die Publikation beschreibt die Entwicklung und Anwendung von IVES, einem webbasierten System zur Unterstützung interaktiver Vorlesungen, das als Forschungssoftware gelten kann.",1,"Die Publikation evaluiert die Effektivität von IVES in einem realen Lehr-Lern-Setting und präsentiert Ergebnisse, die die Wirksamkeit des Systems unterstreichen.",1,"Die Publikation konzentriert sich auf ein spezifisches Lehr-Lern-Setting, nämlich die interaktive Vorlesung, und beschreibt die Anwendung von IVES in diesem Kontext.",1,"Die Publikation zeigt, wie IVES den Lehr-Lern-Prozess vereinfacht, indem es die Organisation und Gestaltung der interaktiven Vorlesung erleichtert.",1,"Die Publikation misst die Effekte von IVES auf die Lernenden, insbesondere ihre Motivation und Lernerfolge, und präsentiert Ergebnisse, die die Wirksamkeit des Systems unterstreichen.",1,"Die Publikation beschreibt die Entwicklung von IVES als ein neues System zur Unterstützung interaktiver Vorlesungen, das spezifische Funktionen und Eigenschaften aufweist.",0,"Obwohl die Publikation digitale Technologie einsetzt, liegt der Fokus auf der spezifischen Anwendung von IVES in einem Lehr-Lern-Setting und nicht auf der allgemeinen Anwendung von Bildungstechnologie."
455,Annotieren von Vorlesungsaufzeichnungen während der Aufnahme- und Wiedergabe-Phase,"Lienhard, Jochen; Zupancic, Bernd",2003,95.0,99.0,,GI-Proceedings.37-10.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt ein System zum Annotieren von multimedialen Dokumenten, insbesondere von Aufzeichnungen von Vorlesungen nach dem AOF-Prinzip. Dieses System kann als Forschungssoftware betrachtet werden, da es spezifisch für einen Forschungszweck entwickelt wurde.",1,"Die Publikation evaluiert die Forschungssoftware, indem sie ihre Funktionalität und Vorteile gegenüber anderen Systemen diskutiert.",1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Aufzeichnung und Annotierung von Vorlesungen.",1,"Die Publikation zeigt, wie die Forschungssoftware den Lehr-Lern-Prozess vereinfacht, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",0,"Die Publikation diskutiert nicht direkt die Effekte der Forschungssoftware auf die Lernenden, aber es wird angedeutet, dass die Annotierung von Vorlesungen den Lernenden helfen kann, den Stoff besser zu verstehen.",1,Die Publikation stellt die Entwicklung der Forschungssoftware in den Vordergrund und beschreibt ihre Funktionalität und Vorteile.,0,"Die Publikation verwendet keine allgemeine Bildungstechnologie, sondern eine spezifische Forschungssoftware, die für einen konkreten Forschungszweck entwickelt wurde."
456,Die partizipative Erstellung und Nutzung eines multimedialen Lernmoduls,"Tan, Dian; Engelskirchen, Torsten",2003,100.0,109.0,,GI-Proceedings.37-11.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt ein Konzept für die Erstellung und Nutzung eines multimedialen Lernmoduls, aber es wird keine spezifische Forschungssoftware vorgestellt oder verwendet.",0,"Die Publikation evaluiert nicht spezifisch die Forschungssoftware, sondern konzentriert sich auf die Evaluation des Lernmoduls und des Lernprozesses.",1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Vertriebliche Aus- und Weiterbildung (VAW) eines Versicherungskonzerns.",1,"Die Publikation konzentriert sich auf die Organisation und Gestaltung des Lehr-Lern-Settings und zeigt, wie die Forschungssoftware den Lehr-Lern-Prozess vereinfachen kann.",1,"Die Publikation misst die Effekte des Lernmoduls auf die Lernenden, insbesondere ihre Akzeptanz und Zufriedenheit mit dem Modul.",1,"Die Publikation entwickelt ein neues Konzept für die Erstellung und Nutzung eines multimedialen Lernmoduls und zeigt, wie dieses Konzept in die Praxis umgesetzt werden kann.",1,"Die Publikation verwendet allgemeine Bildungstechnologie, wie z.B. ein Wissensmanagementsystem, um den Lernprozess zu unterstützen."
457,Die Virtuelle Fachhochschule VFH,"Hannemann, Dieter",2003,110.0,114.0,,GI-Proceedings.37-12.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt das Projekt Virtuelle Fachhochschule VFH und die Entwicklung von Online-Studiengängen, aber es wird keine spezifische Forschungssoftware vorgestellt oder diskutiert.",0,"Die Publikation beschreibt die Durchführung von Online-Studiengängen und die damit verbundenen Herausforderungen, aber es wird keine Evaluation von Forschungssoftware durchgeführt.",1,"Die Publikation beschreibt ein konkretes Lehr-Lern-Setting, nämlich die Durchführung von Online-Studiengängen an mehreren Hochschulen.",1,"Die Publikation beschreibt, wie die Durchführung von Online-Studiengängen durch die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert wird, etwa durch die Vereinfachung organisatorischer Abläufe und die Entlastung der Lehrenden.",0,"Die Publikation beschreibt die Durchführung von Online-Studiengängen, aber es werden keine spezifischen Effekte auf die Lernenden gemessen oder diskutiert.",0,"Die Publikation beschreibt die Durchführung von Online-Studiengängen, aber es wird keine spezifische Forschungssoftware entwickelt oder präsentiert.",1,"Die Publikation beschreibt die Anwendung von digitaler Technologie, wie z.B. Lernplattformen und Online-Lernmaterialien, die nicht eigens für einen konkreten Forschungszweck entwickelt wurden, sondern im Zuge einer gesellschaftlichen oder technologischen Entwicklung verfügbar geworden sind und nun in einem Bildungskontext angewendet werden."
458,MuSofT: Multimedia in der SoftwareTechnik,"Alfert, Klaus; Doberkat, Ernst-Erich; Engels, Gregor",2003,115.0,119.0,,GI-Proceedings.37-13.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt ein Projekt, das multimediale Lehrmaterialien entwickelt, aber es wird keine spezifische Forschungssoftware vorgestellt oder diskutiert.",0,Die Publikation konzentriert sich auf die Entwicklung und Veröffentlichung von Lehrmaterialien und nicht auf die Evaluation von Forschungssoftware.,1,Die Publikation geht auf die Verwendung von Lehrmaterialien in der Softwaretechnik-Lehre ein und beschreibt ein spezifisches Lehr-Lern-Setting.,1,Die Publikation diskutiert die Organisation und Gestaltung des Lehr-Lern-Settings durch die Verwendung von Lehrmaterialien und eines Portals zur Distribution.,-1,"Die Publikation geht nicht auf die Effekte der Lehrmaterialien auf die Lernenden ein, wie z.B. Wissenserwerb oder motivationale Wirkungen.",1,"Die Publikation beschreibt die Entwicklung von Lehrmaterialien und eines Portals zur Distribution, was auf die Entwicklung von neuen Technologien und Funktionen hinweist.",0,"Die Publikation verwendet zwar digitale Technologie, aber es wird keine allgemeine Bildungstechnologie eingesetzt, die nicht spezifisch für das Projekt entwickelt wurde."
459,BSCL - Basic support for collaborative learning,"Appelt, Wolfgang",2003,120.0,128.0,,GI-Proceedings.37-14.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,en,,1,"Die Publikation beschreibt die Entwicklung und den Einsatz des BSCL-Systems, das als Forschungssoftware im Sinne von Definition 1) gilt.",1,Die Publikation evaluiert die Forschungssoftware BSCL durch Feldtests in Schulen und beurteilt ihre Funktionalität und Attraktivität für Schüler.,1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich den Einsatz von BSCL in Schulen zur Unterstützung kollaborativen Lernens.",1,"Die Publikation zeigt, wie das BSCL-System den Lehr-Lern-Prozess vereinfacht, indem es die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",1,"Die Publikation misst die Effekte des BSCL-Systems auf die Lernenden, insbesondere den Lernerfolg und die sozialen Strukturen in den Klassen.",1,"Die Publikation beschreibt die Entwicklung des BSCL-Systems und zeigt, wie es neue Funktionen und Möglichkeiten für kollaboratives Lernen bietet.",0,"Die Publikation verwendet zwar Bildungstechnologie, aber die Entwicklung und der Einsatz des BSCL-Systems stehen im Vordergrund, sodass das Bildungstechnologie-Paradigma nicht explizit verfolgt wird."
460,Teleteaching an der Universität Göttingen: Systemarchitektur und Problematiken,"Hogrefe, D.; Köster, R.; Werner, C.; Zibull, M.",2003,129.0,133.0,,GI-Proceedings.37-15.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt die technische Infrastruktur und die verwendeten Softwaretools für Teleteaching, aber es wird keine spezifische Forschungssoftware vorgestellt oder entwickelt.",1,"Die Publikation evaluiert die verwendeten Softwaretools, wie Microsoft Netmeeting und den MPEG-2 Encoder, hinsichtlich ihrer Fähigkeiten und Limitationen für Teleteaching.",1,"Die Publikation konzentriert sich auf ein konkretes Lehr-Lern-Setting, nämlich Teleteaching an der Universität Göttingen.",1,"Die Publikation zeigt, wie die verwendeten Softwaretools den Lehr-Lern-Prozess vereinfachen und verbessern können, indem sie die Übertragung von Lehrveranstaltungen ermöglichen und die Interaktion zwischen Dozenten und Studierenden erleichtern.",0,"Die Publikation geht nicht direkt auf die Effekte der Softwaretools auf die Lernenden ein, aber es wird auf die Bedeutung von Animationen und interaktiven Elementen für die Lernenden hingewiesen.",-1,"Die Publikation entwickelt keine neue Software oder Technologie, sondern beschreibt die Anwendung bestehender Softwaretools für Teleteaching.",1,"Die Publikation verwendet allgemeine Bildungstechnologien wie Microsoft Netmeeting und den MPEG-2 Encoder, die nicht spezifisch für einen Forschungszweck entwickelt wurden, sondern im Zuge einer gesellschaftlichen oder technologischen Entwicklung verfügbar geworden sind."
461,Programmierausbildung Online,"Eichelberger, H.; Fischer, G.; Grupp, F.; Wolff v. Gudenberg, Jürgen",2003,134.0,143.0,,GI-Proceedings.37-16.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt das Java Online Praktikum (JOP), das als Forschungssoftware gelten kann, da es spezifisch für den Lehr-Lern-Prozess entwickelt wurde.",1,"Die Publikation evaluiert die Forschungssoftware JOP, indem sie Kriterien für eine Online-Programmierausbildung aufstellt und die Umsetzung dieser Kriterien am Beispiel von JOP erläutert.",1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Online-Programmierausbildung.",1,"Die Publikation vereinfacht den Lehr-Lern-Prozess durch die Forschungssoftware JOP, indem sie automatische Beurteilung eingereichter Programmieraufgaben ermöglicht.",0,"Die Publikation geht nicht explizit auf die Effekte der Forschungssoftware auf die Lernenden ein, aber es kann implizit angenommen werden, dass die automatische Beurteilung und die Interaktivität positive Auswirkungen auf die Lernenden haben.",1,"Die Publikation entwickelt die Forschungssoftware JOP weiter, indem sie Kriterien für eine Online-Programmierausbildung aufstellt und die Umsetzung dieser Kriterien am Beispiel von JOP erläutert.",0,"Die Publikation verwendet spezifische Bildungstechnologie, nämlich das Java Online Praktikum (JOP), aber es kann nicht gesagt werden, dass es eine allgemeine Bildungstechnologie ist, die nicht eigens für einen konkreten Forschungszweck entwickelt wurde."
462,Automatic analysis of programming assignments,"Beierle, Christoph; Kulaš, Marjaa; Widera, Manfred",2003,144.0,153.0,,GI-Proceedings.37-17.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,en,,1,"Die Publikation beschreibt die Entwicklung und Anwendung von Forschungssoftware, insbesondere des AT(x)-Frameworks, das zur automatischen Analyse von Programmieraufgaben dient.",1,"Die Publikation evaluiert die Forschungssoftware, indem sie ihre Funktionalität und ihre Anwendung in verschiedenen Lehr-Lern-Settings beschreibt.",1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Anwendung von Forschungssoftware in der Programmierausbildung.",1,"Die Publikation zeigt, wie die Forschungssoftware den Lehr-Lern-Prozess vereinfacht, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",1,"Die Publikation geht auf die Effekte der Forschungssoftware auf die Lernenden ein, indem sie ihre kognitiven, motivationalen und affektiven Wirkungen beschreibt.",1,"Die Publikation beschreibt die Entwicklung von neuen Forschungssoftware, insbesondere des AT(x)-Frameworks, das zur automatischen Analyse von Programmieraufgaben dient.",0,"Die Publikation geht nicht auf die Anwendung von allgemeiner Bildungstechnologie ein, sondern konzentriert sich auf die Entwicklung und Anwendung von spezifischer Forschungssoftware."
463,Entdeckendes Lernen mit einem interaktiven Online-Tutorium zur Programmierung in Java,"Bieg, Claudia; Diehl, Stephan",2003,154.0,162.0,,GI-Proceedings.37-18.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung und den Einsatz eines interaktiven Online-Tutors namens JOSH-online, der als Forschungssoftware gelten kann.",1,Die Publikation evaluiert die Wirksamkeit von JOSH-online als Lernsystem und diskutiert dessen Eigenschaften und mögliche Erweiterungen.,1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Verwendung von JOSH-online in der Programmierausbildung.",1,"Die Publikation zeigt, wie JOSH-online den Lehr-Lern-Prozess vereinfacht, indem es die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",1,"Die Publikation diskutiert die Effekte von JOSH-online auf die Lernenden, insbesondere die Verbesserung des Lernerfolgs und die Förderung des entdeckenden Lernens.",1,Die Publikation beschreibt die Entwicklung von JOSH-online als Forschungssoftware und diskutiert dessen Design und Funktionalität.,-1,Die Publikation konzentriert sich auf die spezifische Forschungssoftware JOSH-online und nicht auf allgemeine Bildungstechnologien.
