id,title,authors,year,start_page,end_page,subject,filename,editors,doi,isbn,issn,proceeding_title,series_title,publisher,publication_place,conference_date,conference_location,session_title,publication_type,language,peer_review_status,label_forschungssoftware,label_forschungssoftware_erklärung,label_software_evaluation,label_software_evaluation_erklärung,label_lehr_lern_setting,label_lehr_lern_setting_erklärung,label_prozess_paradigma,label_prozess_paradigma_erklärung,label_lernende_paradigma,label_lernende_paradigma_erklärung,label_design_paradigma,label_design_paradigma_erklärung,label_bildungstechnologie_paradigma,label_bildungstechnologie_paradigma_erklärung
432,Kompagnon für das Verfassen von Hausarbeiten,"Duong-Trung, Nghia; Wang, Xia; Bhoyar, Rahul Rajkumar; Mary Jose, Angelin; Elisabeth Wrede, Silke; van Rijn, Lars; Panse, Theresa; De Witt, Claudia; Pinkwart, Niels",2025,391.0,394.0,"Generative KI, Recommendersystem, Akademisches Schreiben",paper-47.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_47,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Demo-Beiträge,Text/Conference Demo,de,full,1,"Die Publikation stellt den 'Term Paper Writing Companion' vor, ein KI-gestütztes System, das explizit für den Forschungszweck der Unterstützung von Studierenden beim Verfassen von Hausarbeiten entwickelt wurde. Es umfasst Algorithmen (z.B. Sentimentanalyse, Recommender-Techniken), strukturierte Prompting-Module und eine modulare Architektur, die als Forschungssoftware im Sinne der Definition gilt.",1,"Die Publikation beschreibt eine Pilotstudie mit 15 Studierenden, in der die Wirksamkeit des Systems anhand des CRS-Que-Frameworks evaluiert wird. Dabei werden Benutzerfreundlichkeit, pädagogische Wirkung und andere Dimensionen gemessen, was eine Evaluation der Forschungssoftware darstellt.",1,"Die Publikation bezieht sich konkret auf ein Lehr-Lern-Setting im B.A.-Studiengang der Kultur- und Sozialwissenschaften an der FernUniversität in Hagen. Das System wird im Rahmen von forschungsorientierten Schreibaufgaben eingesetzt, was ein spezifisches Lehr-Lern-Setting darstellt.",1,"Die Publikation betont explizit, dass das System die Organisation und Gestaltung des Lehr-Lern-Prozesses erleichtert, indem es zeitnahes formatives Feedback liefert, die Belastung der Lehrenden reduziert und die Rahmenbedingungen der Lehre verbessert (z.B. durch Reduzierung von Feedback-Verzögerungen). Dies entspricht dem prozessorientierten Paradigma.",1,"Die Evaluation des Systems umfasst die Messung von Effekten auf die Lernenden, wie z.B. wahrgenommene Benutzerfreundlichkeit, Zufriedenheit, Vertrauen und die Qualität der studentischen Arbeit. Diese Aspekte beziehen sich auf kognitive und affektive Wirkungen, was dem lernendenorientierten Paradigma entspricht.",1,"Die Publikation stellt die Entwicklung des 'Term Paper Writing Companion' in den Vordergrund. Das System integriert neue Funktionen wie hybride Empfehlungsmechanismen, Sentimentanalyse und datenschutzkonforme LLM-Inferenz, die zuvor in dieser Form nicht realisierbar waren. Dies entspricht dem designorientierten Paradigma.",0,"Obwohl das System auf Large Language Models (LLMs) und Recommender-Techniken basiert, die als allgemeine Bildungstechnologien gelten könnten, steht hier die spezifische Entwicklung und Anwendung einer Forschungssoftware im Vordergrund. Der Einsatz allgemeiner Technologien ist zwar enthalten, aber nicht der primäre Fokus der Publikation."
433,Web-Based Prototype of a Branching Scenario Editor for Adaptive Learning,"Dymek, Andreas; Salmen, Frederic; Schroeder, Ulrik",2025,395.0,400.0,"Explorables, FAIR, gamebooks, adaptive learning",paper-48.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_48,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Demo-Beiträge,Text/Conference Demo,en,full,1,"Die Publikation stellt einen neu entwickelten 'branching scenario editor' vor, der als Forschungssoftware klassifiziert werden kann. Der Editor ist ein Web-Component, der als Node Package (@webwriter/branching-scenario) auf NPM veröffentlicht wurde und explizit für den Forschungszweck der adaptiven Lernunterstützung entwickelt wurde.",1,"Die Software wurde evaluiert, indem fünf Sekundarschullehrkräfte in Interviews Feedback zum Prototypen gegeben haben. Dies diente der iterativen Verbesserung des Editors und der Erfassung von Nutzeranforderungen.",1,"Die Publikation beschreibt ein konkretes Lehr-Lern-Setting, insbesondere im Use-Case-Abschnitt, wo ein Beispiel für den Einsatz des Editors im Politikunterricht (Thema: Deutscher Bundestag) skizziert wird. Zudem wird die Integration in die WebWriter-Umgebung erwähnt, die für die Erstellung interaktiver Lernmaterialien genutzt wird.",0,"Das prozessorientierte Paradigma ist implizit enthalten, da der Editor darauf abzielt, die Erstellung adaptiver Lernmaterialien zu vereinfachen und Lehrende von technischen Hürden (z. B. Programmierung) zu entlasten. Allerdings steht dies nicht im expliziten Fokus der Evaluation oder Diskussion.",0,"Die Effekte auf Lernende werden nicht direkt gemessen, aber es gibt implizite Annahmen, dass adaptive Lernpfade (z. B. durch Quiz-basierte Verzweigungen) den Lernerfolg oder die Motivation verbessern könnten. Eine explizite Evaluation der Lernendenwirkung fehlt jedoch.",1,"Das Design-Paradigma steht im Vordergrund, da die Publikation die Entwicklung eines neuartigen Editors beschreibt, der spezifische Funktionen (z. B. Quiz-basierte Verzweigungen ohne Programmierkenntnisse) bietet, die in dieser Form zuvor nicht verfügbar waren. Die iterative Entwicklung und technische Umsetzung werden detailliert dargestellt.",0,"Es wird zwar auf bestehende Bildungstechnologien (z. B. H5P, Twine) Bezug genommen, aber der Fokus liegt auf der eigenen Forschungssoftware. Allgemeine Bildungstechnologien spielen eine untergeordnete Rolle und werden nur als Vergleich herangezogen."
434,Konzeption eines Moodle-Plugins zur Selbst- und Fremdeinschätzung von Sozialkompetenzen in Projektarbeiten,"Eck, Christopher; Judel, Sven; Brachmann, Tobias; Schroeder, Ulrik; Frenz, Martin",2025,401.0,405.0,"Sozialkompetenz, Kompetenzdiagnostik, kollaboratives Lernen, Peer-Assessment, projektbasiertes Lernen",paper-49.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_49,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Demo-Beiträge,Text/Conference Demo,de,full,1,"Die Publikation beschreibt die Entwicklung eines Moodle-Plugins zur Selbst- und Fremdeinschätzung von Sozialkompetenzen in Projektarbeiten. Dieses Plugin stellt Forschungssoftware dar, da es Quellcode, Algorithmen und ausführbare Dateien umfasst, die speziell für den Forschungszweck der Förderung und Bewertung von Sozialkompetenzen erstellt wurden.",1,"Das Plugin wurde in der Lehramtsausbildung erprobt, um weitere Entwicklungsschritte abzuleiten. Dies deutet auf eine Evaluation der Software hin, auch wenn detaillierte Evaluationsergebnisse nicht umfassend dargestellt sind.",1,"Die Publikation bezieht sich explizit auf ein konkretes Lehr-Lern-Setting, nämlich projektbasierte Gruppenarbeiten in der Hochschulbildung und Lehramtsausbildung. Es wird beschrieben, wie das Plugin in diesen Settings eingesetzt werden soll.",1,"Das Plugin zielt darauf ab, den Lehr-Lern-Prozess zu vereinfachen, indem es die Organisation und Gestaltung der Selbst- und Fremdeinschätzung von Sozialkompetenzen erleichtert. Es unterstützt die formative Begleitung von Lernprozessen und ermöglicht kontinuierliche Reflexion, was die Rahmenbedingungen der Lehre verbessert.",0,"Obwohl das Plugin darauf abzielt, die Reflexion und Group Awareness der Lernenden zu fördern, wird der direkte Effekt auf kognitive, motivationale oder affektive Wirkungen der Lernenden nicht explizit gemessen. Der Fokus liegt eher auf der Prozessunterstützung als auf der direkten Messung von Lerneffekten.",1,"Die Entwicklung des Moodle-Plugins steht im Vordergrund der Publikation. Es wird eine neue Forschungssoftware konzipiert und umgesetzt, die spezifische Funktionen zur Selbst- und Fremdeinschätzung von Sozialkompetenzen bietet, welche so zuvor nicht realisierbar waren.",0,"Moodle selbst ist eine allgemeine Bildungstechnologie, aber in dieser Publikation wird ein spezifisches Plugin für Moodle entwickelt, das als Forschungssoftware gilt. Daher liegt der Fokus nicht auf der Anwendung einer allgemeinen Bildungstechnologie, sondern auf der Entwicklung einer neuen, forschungsbasierten Erweiterung."
435,"Cats, Code, and Concepts: Learn to Program with Catpie","Engel, Rahel Natalie; Lenk, Hannah; Greubel, André; Weber, Dorian",2025,407.0,411.0,"programming education, introductory programming, learning environment",paper-50.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_50,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Demo-Beiträge,Text/Conference Demo,en,full,1,"Die Publikation stellt 'Catpie' vor, eine neu entwickelte Programmiersprache und Lernumgebung, die explizit für den Forschungszweck der Einführung in die Informatik und Programmierung konzipiert wurde. Der Quellcode ist auf GitLab verfügbar, was die Einordnung als Forschungssoftware bestätigt.",1,"Die Publikation beschreibt eine initiale Evaluation der Software durch einen Mini-Workshop mit fünf Lernenden. Dabei wurden Rückmeldungen zur Usability, Verständlichkeit und motivationalen Wirkung der Software gesammelt, was als Evaluation der Forschungssoftware gilt.",1,"Die Publikation bezieht sich explizit auf ein Lehr-Lern-Setting, insbesondere auf kurze Lernformate wie Projektage oder Workshops in und außerhalb formaler Bildungskontexte (z. B. Sekundarstufe, Hochschule, Erwachsenenbildung).",0,"Die Publikation erwähnt zwar die einfache Zugänglichkeit der Software (keine Installation, kein Account, browserbasiert), was organisatorische Abläufe erleichtert. Allerdings steht dies nicht im Vordergrund der Evaluation oder Zielsetzung. Daher wird das prozessorientierte Paradigma nur implizit adressiert (0).",1,"Die Evaluation der Software fokussiert explizit auf die Effekte bei den Lernenden, z. B. Verständnis von Programmierkonzepten, motivationale Aspekte (z. B. Überwindung von Inadäquatheitsgefühlen) und affektive Wirkungen (z. B. Präferenz für Catpie gegenüber Python). Dies entspricht dem lernendenorientierten Paradigma.",1,"Die Entwicklung der Forschungssoftware 'Catpie' steht im Mittelpunkt der Publikation. Die Sprache und Lernumgebung wurden neu konzipiert, um spezifische didaktische Anforderungen (z. B. niedrigschwelliger Einstieg, authentische Fehlerbehandlung) zu erfüllen, die so zuvor nicht realisierbar waren.",-1,"Die Publikation beschreibt keine allgemeine Bildungstechnologie, sondern eine eigens für den Forschungszweck entwickelte Software ('Catpie'). Daher ist das Bildungstechnologie-Paradigma nicht relevant (-1)."
436,UniGoal: Ein Unterstützungstool für SMARTe Lernziele,"Karababa, Burhan; Egetenmeier, Armin; Strickroth, Sven",2025,413.0,418.0,"Lernziele, Selbstreguliertes Lernen, Technology-Enhanced Learning, Learning Analytics",paper-51.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_51,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Demo-Beiträge,Text/Conference Demo,de,full,1,"Die Publikation stellt das Tool 'UniGoal' vor, das als webbasierte Anwendung speziell zur Unterstützung der Formulierung von SMARTen Lernzielen entwickelt wurde. Es handelt sich um eine eigens für den Forschungszweck erstellte Software mit Quellcode, Algorithmen (z. B. LLM-Integration) und ausführbaren Funktionen (z. B. Dialogführung, Fortschrittsanzeige).",1,"Die Publikation erwähnt eine durchgeführte Studie zur Untersuchung des Einflusses der beiden Eingabemethoden (Formular-basiert vs. dialog-basiert) auf die Unterstützung der Lernzielformulierung. Zudem wurden Anforderungen an das Tool durch eine Interviewstudie mit 21 Studierenden abgeleitet, was als Teil der Evaluation betrachtet werden kann.",1,"Die Publikation bezieht sich explizit auf das Lehr-Lern-Setting im Hochschulbereich, insbesondere auf die Unterstützung von Studierenden bei der Formulierung von Lernzielen im Rahmen des selbstregulierten Lernens. Das Tool ist für den Einsatz in akademischen Kontexten (z. B. Projektarbeiten) konzipiert.",0,"Das Tool zielt zwar auf die Vereinfachung der Zielformulierung und Reflexion ab, was organisatorische Aspekte des Lernprozesses betrifft. Allerdings steht die Erleichterung des Lehr-Lern-Prozesses nicht im Vordergrund, sondern eher die Unterstützung der Lernenden bei der Zielsetzung. Daher wird hier eine 0 vergeben, da der Prozessbezug implizit vorhanden, aber nicht zentral ist.",1,"Die Publikation verfolgt explizit das Ziel, die Effekte des Tools auf die Lernenden zu untersuchen. Dies umfasst motivationale Aspekte (z. B. Selbstwirksamkeit), kognitive Aspekte (z. B. präzise Zielformulierung) und affektive Aspekte (z. B. Reflexion des Lernfortschritts). Die Studie zur Evaluation der Eingabemethoden zielt direkt auf die Wirkung bei den Lernenden ab.",1,"Die Entwicklung des UniGoal-Tools steht im Vordergrund der Publikation. Es wird eine neue Forschungssoftware präsentiert, die Funktionen zur Unterstützung der SMART-Zielformulierung bietet, welche so zuvor nicht in dieser Form realisierbar waren (z. B. adaptive Dialogführung durch LLM, Fortschrittsanzeige).",0,"Obwohl das Tool auf allgemeiner Bildungstechnologie (z. B. webbasierte Anwendungen, LLM-Integration) aufbaut, steht die spezifische Entwicklung der Forschungssoftware 'UniGoal' im Mittelpunkt. Es wird keine allgemeine, bereits etablierte Bildungstechnologie evaluiert, sondern eine eigens entwickelte Lösung. Daher wird hier eine 0 vergeben, da der Fokus auf der Forschungssoftware liegt."
437,VRsim_EU – AI Act: Exploring Educational Simulation Gaming in Virtual Reality,"Mascher, Ulrike; Fernes, David; Tillmann, Alexander",2025,419.0,424.0,"Virtual Reality, Simulation Gaming, Immersive Learning, Digital Democracy",paper-52.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_52,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Demo-Beiträge,Text/Conference Demo,en,full,1,"Die Publikation beschreibt die Entwicklung eines Prototyps einer VR-Anwendung (VRsim_EU – AI Act) für ein parlamentarisches Simulationsspiel. Diese Anwendung wurde mit Unity, Photon Unity Networking (PUN) und UltimateXR erstellt und stellt somit eine eigens für den Forschungszweck entwickelte Software dar.",1,"Die Publikation erwähnt, dass der entwickelte VR-Prototyp mit verschiedenen Zielgruppen getestet werden soll, um die VR-Anwendung sowie das didaktische Szenario iterativ zu verbessern. Dies deutet auf eine Evaluation der Forschungssoftware hin.",1,"Die Publikation beschreibt detailliert ein konkretes Lehr-Lern-Setting, das ein 90-minütiges didaktisches Szenario mit Briefing, VR-Spielphase, Debriefing und Gruppendiskussion umfasst. Es wird explizit auf die Anwendung in der politischen Bildung und Hochschullehre eingegangen.",0,"Obwohl die Publikation die Organisation des Lehr-Lern-Settings (z.B. Ablaufplanung) beschreibt, steht die Vereinfachung organisatorischer Abläufe oder die Entlastung der Lehrenden nicht im Vordergrund. Der Fokus liegt eher auf der Entwicklung und den Lerneffekten der VR-Anwendung.",1,"Die Publikation untersucht explizit die Effekte der VR-unterstützten Simulation auf die Lernenden, insbesondere hinsichtlich Motivation, Interesse und sozialer Lernprozesse. Zudem wird die Wirkung von Immersion und Presence auf Lernerfolge thematisiert.",1,"Die Entwicklung des VR-Prototyps (VRsim_EU – AI Act) steht im Mittelpunkt der Publikation. Es wird beschrieben, wie die Software mit Unity und anderen Tools neu entwickelt wurde, um ein bisher nicht verfügbares VR-Simulationsspiel zu schaffen.",0,"Obwohl VR-Technologie (Meta Quest, Unity) eingesetzt wird, handelt es sich hier um eine spezifisch für den Forschungszweck entwickelte Anwendung. Daher liegt der Fokus nicht auf der allgemeinen Nutzung von Bildungstechnologie, sondern auf der Entwicklung von Forschungssoftware."
438,FeeDi: Typunabhängiges Diagramm-Assessment durch deklarative Diagrammspezifikation,"Morawetz, Erik; Meissner, Roy; Hahm, Nadine; Thor, Andreas",2025,425.0,429.0,"E-Learning, Adaptive Lernsysteme, E-Assessment, Diagrammassessment, Feedback",paper-53.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_53,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Demo-Beiträge,Text/Conference Demo,de,full,1,"Die Publikation stellt FeeDi vor, ein E-Assessment-Tool für graphische Modellierung, das als Forschungssoftware entwickelt wurde. Es handelt sich um eine Open-Source-Web-Applikation mit Quellcode, Algorithmen (z.B. Property-Graph-Transformation, Graph-Matching) und deklarativen Spezifikationen (DTS im YAML-Format), die explizit für den Forschungszweck des automatisierten Feedbacks auf Diagramme erstellt wurde.",0,"Obwohl die Publikation die Funktionsweise und Architektur von FeeDi detailliert beschreibt, wird keine systematische Evaluation der Software (z.B. Usability-Tests, Effektivitätsstudien oder Vergleich mit anderen Tools) berichtet. Es gibt keine Hinweise auf empirische Daten zur Wirksamkeit oder Benutzerfeedback.",1,"Die Publikation bezieht sich explizit auf Lehr-Lern-Settings in MINT-Fächern, insbesondere auf die automatisierte Bewertung von studentischen Diagrammen in Lehrveranstaltungen. FeeDi wird als Tool für den Einsatz in der Hochschullehre beschrieben, um Lehrende zu entlasten und Studierenden Feedback zu geben.",1,"Die Publikation betont die Vereinfachung des Lehr-Lern-Prozesses durch FeeDi, insbesondere die Entlastung der Lehrenden bei der Bewertung von Diagrammen und die Ermöglichung von automatisiertem Feedback in großen Lehrveranstaltungen. Die Effizienzsteigerung und organisatorische Erleichterung stehen im Vordergrund, was dem prozessorientierten Paradigma entspricht.",0,"Obwohl die Publikation das Ziel verfolgt, den Lernerfolg und die Motivation der Studierenden durch Feedback zu unterstützen, wird keine Messung oder Evaluation der Effekte auf die Lernenden (z.B. Wissenserwerb, Motivation) berichtet. Die Aussagen bleiben auf der Ebene der intendierten Wirkungen, ohne empirische Belege.",1,"Die Entwicklung von FeeDi steht im Mittelpunkt der Publikation. Es wird ein neuartiger Ansatz vorgestellt, der durch die Generalisierung über Property-Graphen und die deklarative Diagrammtypspezifikation (DTS) Funktionen ermöglicht, die zuvor nicht in dieser Form realisierbar waren. Die Publikation fokussiert auf die technische Innovation und Architektur der Software.",-1,"FeeDi wird als eigens entwickelte Forschungssoftware präsentiert, die nicht unter den Begriff allgemeiner Bildungstechnologie fällt. Es handelt sich nicht um die Anwendung bestehender digitaler Tools (z.B. LMS, Standard-Software), sondern um eine spezifisch für den Forschungszweck entwickelte Lösung."
439,Collect Skills – Tool zur Selbsteinschätzung des individuellen Kompetenzerwerbs,"Pakosch, Anna; Allerkamp, Dennis; Nadolny, Anne; Koschel, Arne; Stöhr, Monika; Schulze, Christin",2025,431.0,435.0,"Kompetenzerwerb, Selbsteinschätzung, Gamification, H5P",paper-54.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_54,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Demo-Beiträge,Text/Conference Demo,de,full,1,"Die Publikation beschreibt die Entwicklung und Implementierung von 'Collect Skills', einem prototypischen H5P-Inhaltstyp, der als Forschungssoftware zur Selbsteinschätzung des individuellen Kompetenzerwerbs dient. Der Quellcode und die technische Umsetzung (z.B. als Single-Page-Application, React-Framework) werden explizit erwähnt.",1,"Die Publikation enthält eine Evaluierung der Software 'Collect Skills' im Hochschulkontext. Es wurden Fragebögen zur Nutzung, Gamification, Komplexität und Akzeptanz eingesetzt sowie Nutzungsdaten analysiert. Die Ergebnisse fließen in die Weiterentwicklung der Software ein.",1,"Die Publikation bezieht sich auf konkrete Lehr-Lern-Settings, insbesondere auf studentische Projekte ('Praxisprojekt' und 'Ergänzendes Fach') an der Hochschule Hannover. Die Software wurde in diesen Settings erprobt und evaluiert.",0,"Die Publikation thematisiert zwar die Vereinfachung der Dokumentation und Reflexion von Kompetenzen durch die Software, der Fokus liegt jedoch nicht primär auf der Vereinfachung organisatorischer Abläufe oder der Entlastung von Lehrenden. Der Prozessaspekt ist implizit vorhanden, aber nicht zentral.",1,"Die Publikation misst explizit die Effekte der Software auf die Lernenden, insbesondere hinsichtlich Motivation (Gamification-Elemente), Kompetenzerwerb (Selbsteinschätzung) und Akzeptanz (Fragebogenergebnisse). Die Evaluation zielt auf kognitive und motivationale Wirkungen ab.",1,"Die Entwicklung der Forschungssoftware 'Collect Skills' steht im Vordergrund. Die Publikation beschreibt detailliert die Konzeption, technische Umsetzung und Anpassungen des Tools, das als H5P-Inhaltstyp neu entwickelt wurde und zuvor nicht in dieser Form existierte.",0,"Die Publikation nutzt zwar H5P als Technologieplattform, im Mittelpunkt steht jedoch die eigens entwickelte Forschungssoftware 'Collect Skills'. H5P dient hier als Rahmenwerk, nicht als allgemeine Bildungstechnologie, die ohne Forschungszweck eingesetzt wird."
440,Teach-R Sporthalle: Erweiterung des VR-Klassenzimmers um Lernszenarien zur Professionalisierung von Sportlehrkräften,"Schlicker, Marc; Schmidt, Astrid; Wilzeck, René; Fischer, Britta; Kleickmann, Thilo; Zender, Raphael",2025,437.0,441.0,"Virtual Reality, Sportdidaktik, Simulation, Doppelte Verletzbarkeit, Digitale Lernorte, Lehrkräftebildung, Klassenraummanagement, Professionelle Unterrichtswahrnehmung",paper-55.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_55,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Demo-Beiträge,Text/Conference Demo,de,full,1,"Die Publikation beschreibt die Entwicklung und Erweiterung des Teach-R-Frameworks, insbesondere die VR-Sporthalle als Modul. Dies umfasst Quellcode-basierte Komponenten wie Motion-Capture-Animationen, Inverse Kinematics und ein externes Coachsystem, die explizit für den Forschungszweck der Lehrkräftefortbildung erstellt wurden.",1,"Die Publikation erwähnt die Pilotierung der VR-Sporthalle im Rahmen einer Professionalisierungsmaßnahme für Sportlehrkräfte an der CAU Kiel. Dabei wird die Anwendung in einem konkreten Lehr-Lern-Setting erprobt und deren Wirkung auf die professionelle Unterrichtswahrnehmung der Lernenden reflektiert, was als Evaluation der Software interpretiert werden kann.",1,"Die Publikation thematisiert explizit ein konkretes Lehr-Lern-Setting, nämlich die VR-Sporthalle zur Förderung der professionellen Unterrichtswahrnehmung von Sportlehrkräften. Dieses Setting wird in der Lehrkräftebildung an der CAU Kiel eingesetzt und didaktisch konzipiert.",0,"Obwohl die VR-Sporthalle organisatorische Vorteile bietet (z. B. standardisierte, wiederholbare Simulationen), steht die Vereinfachung des Lehr-Lern-Prozesses nicht im Vordergrund. Der Fokus liegt eher auf der didaktischen Gestaltung und der Wirkung auf die Lernenden, weshalb das prozessorientierte Paradigma nur implizit enthalten ist.",1,"Die Publikation verfolgt explizit das Ziel, die Effekte der VR-Sporthalle auf die Lernenden (angehende Sportlehrkräfte) zu messen. Im Mittelpunkt stehen die Förderung der professionellen Unterrichtswahrnehmung, motivationale Aspekte (z. B. Selbstwirksamkeit) und die Reflexion des eigenen Handelns, was dem lernendenorientierten Paradigma entspricht.",1,"Die Entwicklung der VR-Sporthalle als Erweiterung des Teach-R-Frameworks steht im Vordergrund. Es werden neue Funktionen (z. B. nonverbale Kommunikation, Motion-Capture-Animationen) realisiert, die zuvor in dieser Form nicht verfügbar waren, was dem designorientierten Paradigma entspricht.",0,"Die Publikation nutzt VR-Technologie, die als allgemeine Bildungstechnologie gilt. Allerdings steht nicht die Anwendung dieser Technologie im Vordergrund, sondern deren spezifische Anpassung und Erweiterung für den Forschungszweck. Daher ist das Paradigma implizit enthalten, aber nicht dominant."
441,Entwicklung einer sicheren Plattform zur explorativen Nutzung sozialer Medien im Unterricht,"Schmalfeldt, Thomas; Berner, Tobias; Boyer, Claudine",2025,443.0,447.0,"Soziale Medien, Social Media, explorativer Zugang, Dashboard",paper-56.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_56,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Demo-Beiträge,Text/Conference Demo,de,full,1,"Die Publikation beschreibt die Entwicklung der Plattform 'opostum', die als sicheres, datenschutzkonformes soziales Netzwerk speziell für den Einsatz im Unterricht und in der Jugendarbeit konzipiert wurde. Diese Plattform umfasst Quellcode (basierend auf dem Open-Source-Projekt Instahub), Algorithmen (z.B. für personalisierte Werbung oder Vorschläge von Nutzenden) und spezifische Funktionen, die explizit für Forschungs- und Lehrzwecke erstellt wurden.",0,"Obwohl die Plattform 'opostum' detailliert beschrieben wird, gibt es keine explizite Evaluation der Software im Sinne einer systematischen Überprüfung ihrer Wirksamkeit oder Effekte. Es werden zwar Einsatzszenarien und Unterstützungsmittel für Lehrkräfte erwähnt, aber keine empirischen Daten oder Evaluationsergebnisse präsentiert.",1,"Die Publikation behandelt konkret den Einsatz der Plattform 'opostum' in Lehr-Lern-Settings, insbesondere im Schulunterricht und in der Jugendarbeit. Es werden verschiedene Szenarien (z.B. Fake News, Influencer-Marketing) und die Nutzung der Plattform in diesen Kontexten beschrieben.",1,"Die Plattform 'opostum' zielt explizit darauf ab, den Lehr-Lern-Prozess zu vereinfachen, indem sie Lehrkräften ein Dashboard zur Verfügung stellt, mit dem sie Interaktionen steuern, unerwünschtes Verhalten erkennen und den Einsatz der Plattform im Unterricht organisieren können. Die Vereinfachung organisatorischer Abläufe steht im Vordergrund.",0,"Obwohl die Plattform darauf abzielt, Lernenden Erfahrungen im Umgang mit sozialen Medien zu ermöglichen, wird nicht explizit gemessen, ob oder wie sich kognitive, motivationale oder affektive Effekte bei den Lernenden einstellen. Es gibt keine Angaben zu Evaluationsmethoden oder -ergebnissen, die sich auf die Lernenden beziehen.",1,"Die Entwicklung der Plattform 'opostum' steht im Vordergrund der Publikation. Es wird beschrieben, wie die Software neu entwickelt wurde, um spezifische Funktionen (z.B. datenschutzkonforme Nutzung, medienpädagogische Einheiten) zu erfüllen, die in dieser Form zuvor nicht realisierbar waren.",-1,"Die Plattform 'opostum' ist keine allgemeine Bildungstechnologie, sondern wurde explizit für den Forschungs- und Lehrzweck entwickelt. Daher trifft das Bildungstechnologie-Paradigma hier nicht zu."
