id,title,authors,year,start_page,end_page,subject,filename,editors,doi,isbn,issn,proceeding_title,series_title,publisher,publication_place,conference_date,conference_location,session_title,publication_type,language,peer_review_status,label_forschungssoftware,label_forschungssoftware_erklärung,label_software_evaluation,label_software_evaluation_erklärung,label_lehr_lern_setting,label_lehr_lern_setting_erklärung,label_prozess_paradigma,label_prozess_paradigma_erklärung,label_lernende_paradigma,label_lernende_paradigma_erklärung,label_design_paradigma,label_design_paradigma_erklärung,label_bildungstechnologie_paradigma,label_bildungstechnologie_paradigma_erklärung
489,Arbeitsprozessorientiertes E-Learning mit Methoden und Werkzeugen des prozessorientierten Wissensmanagement,"Fuchs-Kittowski, Frank; Manski, Katja; Faust, Daniel; Prehn, Marko; Schwenzien, Ingo",2003,392.0,401.0,,GI-Proceedings.37-44.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation stellt den APO-Pilot vor, ein E-Learning-Werkzeug, das spezifisch für die Arbeitsprozessorientierte Weiterbildung (APO) entwickelt wurde. Es handelt sich um eine Softwarelösung, die Quellcode-Dateien, Algorithmen und eine technische Architektur umfasst, um den Forschungszweck der prozessorientierten Weiterbildung zu unterstützen.",1,"Der APO-Pilot wird in der Publikation in Pilotierungen mit verschiedenen Unternehmen (z. B. Deutsche Telekom, Siemens) erprobt und eingesetzt. Dies deutet auf eine Evaluation der Software im praktischen Einsatz hin, auch wenn keine detaillierten Evaluationsergebnisse präsentiert werden.",1,"Die Publikation beschreibt detailliert das Lehr-Lern-Setting der Arbeitsprozessorientierten Weiterbildung (APO), das reale Arbeitsprozesse als Grundlage für die Weiterbildung nutzt. Der APO-Pilot ist als Werkzeug zur Unterstützung dieses spezifischen Settings konzipiert.",1,"Der Fokus der Publikation liegt auf der Vereinfachung und Unterstützung des Lehr-Lern-Prozesses durch die prozessorientierte Ausrichtung des APO-Pilots. Die Software erleichtert die Organisation und Gestaltung des Lernens im Arbeitsprozess, indem sie Referenzprozesse visualisiert und den Zugriff auf prozessrelevantes Wissen ermöglicht.",0,"Obwohl die Publikation die Unterstützung der Lernenden durch den APO-Pilot beschreibt (z. B. selbstbestimmtes Lernen, Reflexion), wird keine explizite Messung von Effekten auf die Lernenden (z. B. Wissenserwerb, Motivation) vorgenommen. Der Fokus liegt eher auf der prozessualen und strukturellen Unterstützung.",1,"Die Entwicklung des APO-Pilots steht im Vordergrund der Publikation. Es wird eine neue Forschungssoftware vorgestellt, die Funktionen erfüllt, die zuvor in dieser Form nicht realisierbar waren (z. B. Integration von Wissensmanagement und prozessorientiertem Lernen). Die technische Realisierung und Architektur werden detailliert beschrieben.",0,"Die Publikation nutzt zwar allgemeine digitale Technologien (z. B. Web-Anwendungen, Datenbanken), der Schwerpunkt liegt jedoch auf der spezifisch für den Forschungszweck entwickelten Software (APO-Pilot). Daher wird dieses Paradigma nicht als primärer Fokus annotiert, ist aber implizit enthalten."
490,Veränderungen von Lehreinheiten durch veränderte Ansprüche am Beispiel 'Computerbilder',"Schröder, Monika; Domik, Gitta",2003,402.0,411.0,,GI-Proceedings.37-45.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung und Implementierung von Lehr-/Lernmodulen (z.B. 'Computerbilder') im Rahmen des SIMBA-Projekts. Diese Module umfassen interaktive Java-Applets, Flashanimationen und eine auf Zope basierende technische Infrastruktur, die explizit für Forschungs- und Lehrzwecke erstellt wurden.",1,"Die Publikation enthält eine erste Evaluationsstufe der entwickelten Module, bei der Studierende die Navigationsleiste, den Inhalt und den Schwierigkeitsgrad der Module bewerteten. Zudem wird eine weitere Evaluierung im fachübergreifenden Einsatz geplant.",1,"Die Publikation beschreibt konkret die Umsetzung von Lehr-/Lernmodulen in der Hochschullehre, insbesondere im Rahmen des SIMBA-Projekts. Es wird ein spezifisches Lehr-Lern-Setting (z.B. Vorlesungen für Nicht-Informatiker) adressiert und evaluiert.",0,"Die Publikation erwähnt zwar organisatorische Aspekte wie die Flexibilität und Modularität der Lehreinheiten, jedoch steht die Vereinfachung des Lehr-Lern-Prozesses durch die Software nicht im Vordergrund. Der Fokus liegt eher auf der inhaltlichen und motivationalen Gestaltung der Module.",1,"Die Publikation evaluiert explizit die Effekte der Module auf die Lernenden, z.B. durch die Bewertung des Interesses, der Zufriedenheit mit der Navigationsleiste und der Angemessenheit des Schwierigkeitsgrads. Zudem wird die motivationale Wirkung (z.B. durch anwendungsbezogene Beispiele) thematisiert.",1,"Die Entwicklung der Lehr-/Lernmodule (z.B. interaktive Applets, Navigationsstrukturen, technische Umsetzung mit Zope) steht im Vordergrund. Die Module wurden neu konzipiert, um spezifische Anforderungen (z.B. Horizontalkriterium, Vertikalkriterium) zu erfüllen, die zuvor nicht in dieser Form realisierbar waren.",0,"Die Publikation nutzt zwar Technologien wie Zope, Java-Applets oder Flashanimationen, jedoch wurden diese explizit für den Forschungszweck (Lehr-/Lernmodule) angepasst und weiterentwickelt. Es handelt sich daher um Forschungssoftware, nicht um eine allgemeine Bildungstechnologie."
491,Eine Lerneinheit für die multimediale Lehre von Algorithmen undDatenstrukturen,"Aschenbrenner, Peter",2003,412.0,421.0,,GI-Proceedings.37-46.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung einer interaktiven Visualisierungsumgebung für Algorithmen und Datenstrukturen, die als Forschungssoftware einzustufen ist. Diese umfasst graphgrammatische Spezifikationen, generierte Instanzen aus UML-Diagrammen und eine halbautomatische Generierung von Visualisierungen.",1,"Die Publikation enthält eine Evaluation der entwickelten Visualisierungsumgebung im Rahmen von Lehrveranstaltungen. Es wurden Lernfortschritte, Motivation und Verständnis der Studierenden in einer MuSofT-Gruppe im Vergleich zu einer Kontrollgruppe gemessen.",1,"Die Publikation bezieht sich explizit auf ein konkretes Lehr-Lern-Setting, nämlich die Lehre von Algorithmen und Datenstrukturen in verschiedenen Studiengängen (Informatik und Elektrotechnik) an der Universität der Bundeswehr München und der TU Darmstadt.",0,"Obwohl die Publikation die Modularisierung und Konfigurierbarkeit der Lerneinheit betont, die die Organisation der Lehre erleichtern könnte, liegt der Fokus nicht primär auf der Vereinfachung organisatorischer Abläufe oder der Entlastung der Lehrenden. Der Hauptfokus liegt auf der Entwicklung und Evaluation der Software.",1,"Die Publikation misst explizit die Effekte der Forschungssoftware auf die Lernenden. Es werden kognitive Wirkungen (z.B. Verständnis von AVL-Bäumen und Dijkstra-Algorithmen) und motivationale Wirkungen (z.B. Spaß, empfundene Intensität des Lernprozesses) evaluiert.",1,"Die Entwicklung der Forschungssoftware steht im Vordergrund der Publikation. Es wird eine neue Visualisierungsumgebung beschrieben, die durch Graphgrammatiken und UML-Spezifikationen generiert wird und Funktionen bietet, die so zuvor nicht realisierbar waren (z.B. flüssige Animationen, Interaktivität, visuelles Debugging).",0,"Die Publikation nutzt zwar allgemeine Technologien wie Java, yFiles und PROGRES, der Fokus liegt jedoch auf der Entwicklung einer spezifischen Forschungssoftware. Es wird keine allgemeine Bildungstechnologie im Sinne einer gesellschaftlich verfügbaren Digitalisierungstechnologie evaluiert oder angewendet."
492,Eine interaktive und kollaborative Selbstlernumgebung für den Bereichder Sicherheitsprotokolle,"Burger, C.; Papesch, M.",2003,422.0,429.0,,GI-Proceedings.37-47.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung einer interaktiven und kollaborativen Selbstlernumgebung für Sicherheitsprotokolle, die auf Simulation, Visualisierung und Validation basiert. Diese Umgebung umfasst spezifische Algorithmen (z.B. Model Checking), formale Spezifikationen und eine Java-basierte Implementierung, die explizit für den Forschungs- und Lehrzweck erstellt wurde.",1,"Die Publikation berichtet über erste Erfahrungen mit dem Prototypen in Lehrveranstaltungen, einschließlich Usability-Tests und einer Bewertung durch Studierende (z.B. Rückmeldungen zur Nützlichkeit der multimedialen Anteile). Dies stellt eine Evaluation der Forschungssoftware dar.",1,"Die Publikation behandelt explizit ein Lehr-Lern-Setting, nämlich die Nutzung der Selbstlernumgebung in universitären Übungen und Vorlesungen zum Thema 'Grundlagen Verteilter Systeme' und 'Introduction to Distributed Systems'. Es wird beschrieben, wie Lernende die Software in verschiedenen Lernszenarien (z.B. Teamarbeit, Selbststudium) einsetzen.",0,"Die Publikation erwähnt zwar die Unabhängigkeit von Ort und Zeit sowie die Möglichkeit der gemeinsamen Erarbeitung von Inhalten, aber der Fokus liegt nicht auf der Vereinfachung organisatorischer Abläufe oder der Entlastung der Lehrenden. Diese Aspekte sind implizit vorhanden, stehen aber nicht im Vordergrund.",1,"Die Publikation evaluiert explizit die Effekte der Selbstlernumgebung auf die Lernenden, z.B. durch die Messung der Akzeptanz (Bewertung der multimedialen Anteile) und die Rückmeldungen der Studierenden. Dies deutet auf ein lernendenorientiertes Paradigma hin, da motivationale und affektive Wirkungen (z.B. Zufriedenheit) erfasst werden.",1,"Der Hauptfokus der Publikation liegt auf der Entwicklung der Selbstlernumgebung selbst. Es wird detailliert beschrieben, wie die Software aufgebaut ist (z.B. Simulation, Validation, Visualisierung, Framework für gemeinsame Nutzung) und welche neuen Funktionen sie bietet (z.B. rollenabhängige Steuerung, automatisierte Lernkontrolle). Dies entspricht dem designorientierten Paradigma.",-1,"Die Publikation beschreibt keine allgemeine Bildungstechnologie, sondern eine spezifisch für den Forschungs- und Lehrzweck entwickelte Software. Daher ist dieses Paradigma nicht relevant."
493,Plattformübergreifende Publikation rekombinierbarer Lernobjekte auf Basis von XML,"Heinrich, Torsten; Morisse, Karsten; Niehoff, Jürgen",2003,430.0,439.0,,GI-Proceedings.37-48.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt ein Vorgehensmodell und ein Publikationsframework zur plattformübergreifenden Erstellung und Rekombination von Lernobjekten auf Basis von XML. Es werden spezifische Autorenwerkzeuge und serverseitige Komponenten (z.B. ein XML-basiertes Publikationsframework) entwickelt, die explizit für den Forschungszweck im Projekt movii erstellt wurden.",0,"Obwohl die Publikation die technische Umsetzung und die Komponenten des Systems detailliert beschreibt, gibt es keine explizite Evaluation der Forschungssoftware hinsichtlich ihrer Effektivität oder Effizienz. Es wird zwar die Funktionsweise erläutert, aber keine systematische Bewertung oder empirische Überprüfung der Software vorgenommen.",1,"Die Publikation thematisiert konkret die Gestaltung und Nutzung von Lernmaterialien in verschiedenen Lehr-Lern-Settings, wie z.B. Präsenzveranstaltungen, Web-basiertes Lernen und mobile Endgeräte. Es wird auf didaktische Modelle und die Anpassung der Lerninhalte an unterschiedliche Nutzungskontexte eingegangen.",1,"Die Publikation legt einen starken Fokus auf die Vereinfachung und Flexibilisierung des Prozesses der Erstellung, Verwaltung und Publikation von Lernmaterialien. Durch die Nutzung von XML und die Trennung von Inhalt, Struktur und Layout wird die Organisation und Anpassung der Lehr-Lern-Prozesse erleichtert, was die Lehrenden entlastet und die Rahmenbedingungen der Lehre verbessert.",0,"Obwohl die Publikation die Anpassung der Lernmaterialien an verschiedene Zielgruppen und Wissensniveaus erwähnt, wird nicht explizit auf die Messung von Effekten der Forschungssoftware auf die Lernenden (z.B. kognitive, motivationale oder affektive Wirkungen) eingegangen. Der Fokus liegt eher auf der technischen und prozessualen Gestaltung.",1,"Die Entwicklung eines neuen Vorgehensmodells und eines Publikationsframeworks zur Erstellung rekombinierbarer Lernobjekte steht im Vordergrund. Die Publikation beschreibt detailliert die technische Umsetzung und die neu entwickelten Komponenten, die zuvor so nicht realisierbar waren.",0,"Die Publikation verwendet zwar Technologien wie XML, XSLT und Datenbanken, die im Zuge der Digitalisierung verfügbar sind, jedoch steht die Anwendung einer allgemeinen Bildungstechnologie nicht im Vordergrund. Stattdessen wird eine spezifische Forschungssoftware entwickelt und eingesetzt, die explizit für den beschriebenen Forschungszweck erstellt wurde."
494,Design and development of a LO-editor for the virtual medical campus Graz,"Holzinger, Andreas; Wascher, Ingemar; Steinmann, Christian",2003,440.0,449.0,"LOM-Editor, Metadata, Learning Objects, User-Centered Design",GI-Proceedings.37-49.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,en,,1,"Die Publikation beschreibt die Entwicklung eines eigenen LO-Editors (Learning Object Editor) für den Virtual Medical Campus Graz. Dieser Editor ist eine spezifisch für den Forschungszweck entwickelte Software, die das Erstellen, Verwalten und Annotieren von Lernobjekten ermöglicht.",1,"Die Publikation erwähnt die Evaluation des LO-Editors durch User Centered Design (UCD)-Sessions, in denen Feedback von Endnutzern (medizinische Lehrende und Studierende) eingeholt und in die Weiterentwicklung der Software integriert wurde.",1,"Die Publikation bezieht sich explizit auf ein konkretes Lehr-Lern-Setting, nämlich den Virtual Medical Campus Graz, der für die medizinische Ausbildung an der Universität Graz entwickelt wurde. Es wird beschrieben, wie Lehrende und Studierende mit den Lernobjekten arbeiten.",1,"Die Publikation legt einen starken Fokus darauf, wie der LO-Editor die Organisation und Gestaltung des Lehr-Lern-Prozesses erleichtert. Es wird betont, dass der Editor die Verwaltung von Lernobjekten vereinfacht, die Erstellung von Inhalten unterstützt und die Nutzung von Metadaten zur besseren Auffindbarkeit ermöglicht. Dies dient der Entlastung der Lehrenden und der Verbesserung der Rahmenbedingungen der Lehre.",0,"Obwohl die Publikation die Nutzerfreundlichkeit und Akzeptanz des LO-Editors durch Lehrende und Studierende thematisiert, liegt der Fokus nicht auf der direkten Messung von Lerneffekten (z.B. Wissenserwerb oder Kompetenzerwerb) bei den Lernenden. Es gibt keine expliziten Aussagen zu kognitiven, motivationalen oder affektiven Wirkungen auf die Lernenden.",1,"Der Hauptfokus der Publikation liegt auf der Entwicklung des LO-Editors selbst. Es wird detailliert beschrieben, wie die Software von Grund auf neu entwickelt wurde, um spezifische Anforderungen (z.B. Integration von Metadaten, Benutzerfreundlichkeit für medizinische Lehrende) zu erfüllen, die mit bestehenden Lösungen nicht abgedeckt werden konnten.",0,"Die Publikation beschreibt zwar den Einsatz von Technologien wie Microsoft .NET und XML, jedoch steht die eigens entwickelte Forschungssoftware (LO-Editor) im Vordergrund. Es wird keine allgemeine Bildungstechnologie (z.B. LMS, Standard-Software) als zentrales Element der Arbeit hervorgehoben, sondern eine spezifisch für den Forschungszweck entwickelte Lösung."
495,Autorenwerkzeug Javanti,"Kohls, Christian; Windbrake, Tobias",2003,450.0,459.0,,GI-Proceedings.37-50.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation stellt das Autorenwerkzeug Javanti vor, das explizit als Forschungssoftware entwickelt wurde, um interaktive Präsentationen und Lernkurse zu erstellen. Es handelt sich um ein ausführbares Tool mit spezifischen Funktionen (z.B. visuelle Sprache, Skriptsprache, Timeline-Strukturierung), das für Forschungs- und Lehrzwecke konzipiert wurde.",0,"Obwohl die Publikation den erfolgreichen Praxiseinsatz von Javanti erwähnt, wird keine systematische Evaluation der Software (z.B. Usability-Tests, Effektivitätsmessungen) beschrieben. Es gibt keine Hinweise auf empirische Daten oder methodische Evaluationsansätze.",1,"Die Publikation beschreibt konkrete Lehr-Lern-Settings, in denen Javanti eingesetzt wird, z.B. in der Präsenzlehre (als Ersatz für Tafel/Overheadprojektor) und im Selbststudium (mit Übungsaufgaben und kooperativen Lernszenarien). Die Einsatzgebiete sind praxisnah und spezifisch.",1,"Die Publikation betont explizit, dass Javanti die Organisation und Gestaltung von Lehr-Lern-Prozessen erleichtert, z.B. durch die Vereinfachung der Erstellung interaktiver Lernmaterialien, die Synchronisation von Präsentationen in Gruppen oder die dynamische Entwicklung von Tafelbildern. Die Entlastung der Lehrenden und die Verbesserung der Rahmenbedingungen stehen im Vordergrund.",0,"Obwohl die Publikation interaktive Elemente (z.B. Übungsaufgaben) und Feedbackmechanismen beschreibt, die potenziell auf Lernende wirken, wird keine explizite Messung von Effekten auf Lernende (z.B. Wissenserwerb, Motivation) vorgenommen. Die Lernendenperspektive ist implizit, aber nicht evaluativ fokussiert.",1,"Die Entwicklung von Javanti steht im Mittelpunkt der Publikation. Es wird eine neue Forschungssoftware vorgestellt, die Funktionen bietet (z.B. visuelle Sprache, keyframebasierte Animation, Timeline-Strukturierung), die zuvor in dieser Form nicht verfügbar waren. Das Design und die Architektur der Software werden detailliert beschrieben.",0,"Javanti wird als spezifisch entwickelte Forschungssoftware präsentiert, nicht als allgemeine Bildungstechnologie. Allerdings werden allgemeine Technologien (z.B. Tcl, Java) als Grundlage für Javanti erwähnt, was einen geringen Stellenwert einnimmt, aber nicht den Fokus der Publikation ausmacht."
496,Kooperatives Authoring in einer virtuellen Umgebung,"Hupfer, Matthias; Thor, Enrico; Zobel, A.; Schubert, Ulf",2003,460.0,469.0,,GI-Proceedings.37-51.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung und Funktionalitäten der integrierten Lern-, Arbeits- und Authoring-Umgebung 'metacoon', die explizit als Forschungssoftware für kooperatives Authoring und Lernen konzipiert wurde. Es handelt sich um eine eigens entwickelte Plattform mit spezifischen Modulen (z.B. Datenhaltungsschicht, CSCW/CSCL-Umgebung), die für Forschungs- und Lehrzwecke genutzt wird.",1,"Die Publikation erwähnt den erfolgreichen Einsatz der metacoon-Plattform in mehreren Kursveranstaltungen verschiedener Hochschulen. Dies deutet auf eine Evaluation der Software im praktischen Lehr-Lern-Kontext hin, auch wenn keine detaillierten Evaluationsergebnisse präsentiert werden.",1,"Die Publikation bezieht sich explizit auf konkrete Lehr-Lern-Settings, insbesondere auf den Einsatz der metacoon-Plattform in Hochschulkursen. Es wird beschrieben, wie die Software in der Lehre genutzt wird, um kooperatives Lernen und Authoring zu unterstützen.",1,"Die Publikation legt einen starken Fokus auf die Vereinfachung und Unterstützung des Lehr-Lern-Prozesses durch die metacoon-Plattform. Dies umfasst die Organisation von Lernmaterialien, die kooperative Produktion von Inhalten, die Verwaltung von Kursen und die Integration verschiedener Systeme (CSCW, LMS, CMS). Die Software zielt darauf ab, organisatorische Abläufe zu erleichtern und die Rahmenbedingungen der Lehre zu verbessern.",0,"Obwohl die Publikation den Einsatz der Software in Lehr-Lern-Settings beschreibt, werden keine expliziten Effekte auf die Lernenden (z.B. kognitive, motivationale oder affektive Wirkungen) gemessen oder diskutiert. Der Fokus liegt eher auf der technischen und prozessualen Unterstützung als auf den Lernergebnissen.",1,"Die Entwicklung der metacoon-Plattform steht im Vordergrund der Publikation. Es wird detailliert beschrieben, wie die Software aufgebaut ist, welche Funktionen sie erfüllt und wie sie neue Möglichkeiten für kooperatives Authoring und Lernen schafft. Die Plattform stellt eine Neuentwicklung dar, die zuvor nicht in dieser Form realisierbar war.",0,"Die Publikation beschreibt zwar den Einsatz verschiedener Technologien (z.B. XML, SCORM, WebDAV), jedoch steht die eigens entwickelte Forschungssoftware 'metacoon' im Mittelpunkt. Es handelt sich nicht um die Anwendung allgemeiner Bildungstechnologien, sondern um eine spezifisch für den Forschungszweck entwickelte Lösung."
497,"Das Bundesprogramm ,Swiss Virtual Campus'","Stucki, Peter",2004,15.0,22.0,,GI.-.Proceedings.52-1.pdf,"Engels, Gregor; Seehusen, Silke",,3-88579-381-4,1617-5468,DeLFI 2004: Die 2. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-52",Gesellschaft für Informatik e.V.,Bonn,6.-8. September 2004,Paderborn,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt das Bundesprogramm 'Swiss Virtual Campus' und dessen Nutzung von e-Learning-Ressourcen, aber es wird keine spezifische Forschungssoftware im Sinne von Quellcode, Algorithmen oder Skripten entwickelt oder erwähnt.",0,"Obwohl verschiedene kommerzielle und proprietäre e-Learning-Plattformen und -Werkzeuge (wie WebCT, Hyperwave) erwähnt werden, findet keine explizite Evaluation von Forschungssoftware statt.",1,"Die Publikation beschreibt detailliert das Lehr-Lern-Setting im Rahmen des Swiss Virtual Campus, einschließlich der Integration von e-Learning-Ressourcen in die Hochschulbildung und deren Nutzung durch Studierende.",1,"Die Publikation legt einen starken Fokus auf die Vereinfachung und Verbesserung der Organisation des Lehr-Lern-Prozesses durch den Einsatz von e-Learning-Ressourcen, wie z.B. die Reduktion von Frontalunterricht, die Nutzung von Wissensentwicklungsnetzen und die Integration in Studienpläne.",0,"Obwohl die Effekte auf die Lernenden implizit angesprochen werden (z.B. Motivation, Flexibilität), liegt der Hauptfokus nicht auf der Messung kognitiver, motivationaler oder affektiver Wirkungen der e-Learning-Ressourcen auf die Lernenden.",-1,"Die Publikation beschreibt keine Entwicklung neuer Forschungssoftware, sondern die Nutzung und Integration bestehender e-Learning-Plattformen und -Ressourcen.",1,"Die Publikation beschäftigt sich intensiv mit der Anwendung allgemeiner Bildungstechnologien (z.B. kommerzielle Autorenwerkzeuge wie WebCT, e-Learning-Plattformen) im tertiären Bildungssektor, die nicht spezifisch für Forschungszwecke entwickelt wurden."
498,Zum Design inspirationaler Lernräume,"Wagner, Ina",2004,23.0,26.0,,GI.-.Proceedings.52-2.pdf,"Engels, Gregor; Seehusen, Silke",,3-88579-381-4,1617-5468,DeLFI 2004: Die 2. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-52",Gesellschaft für Informatik e.V.,Bonn,6.-8. September 2004,Paderborn,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation erwähnt mehrere spezifische Applikationen und Tools, die im Rahmen des Projekts 'Atelier' entwickelt wurden (z.B. E-diary, Tracking Game Table, Tangible Image Query). Diese wurden für den Forschungszweck der Gestaltung inspirationaler Lernräume erstellt und stellen somit Forschungssoftware dar.",0,"Obwohl Forschungssoftware beschrieben wird, gibt es keine explizite Evaluation der Software selbst. Die Nutzung und Wirkung der Tools wird beschrieben, aber nicht systematisch evaluiert.",1,"Die Publikation beschreibt konkret die Arbeit von Studierenden im Rahmen eines Design- und Architekturstudiengangs. Es geht um die Gestaltung und Nutzung eines inspirationalen Lernraums, also um ein spezifisches Lehr-Lern-Setting.",0,"Die Publikation thematisiert zwar die Organisation und Konfiguration des Lernraums (z.B. Re-Konfigurierbarkeit), aber der Fokus liegt nicht auf der Vereinfachung organisatorischer Abläufe oder der Entlastung der Lehrenden. Vielmehr steht die kreative und expressive Nutzung im Vordergrund, daher wird das prozessorientierte Paradigma nur implizit angesprochen.",0,"Die Effekte auf die Lernenden werden nicht systematisch gemessen, aber es gibt Hinweise auf motivationale und expressive Wirkungen (z.B. spielerische Auseinandersetzung, performative Interaktionen). Da diese Aspekte jedoch nicht explizit evaluiert werden, wird das lernendenorientierte Paradigma nur implizit angesprochen.",1,"Der Fokus der Publikation liegt auf der Entwicklung und Gestaltung neuer Tools und Umgebungen (z.B. 'Mixed objects', interaktive Installationen, Tracking Game Table). Diese Forschungssoftware wurde eigens für den Zweck der Schaffung inspirationaler Lernräume entwickelt, was dem designorientierten Paradigma entspricht.",-1,"Die Publikation beschreibt keine allgemeine Bildungstechnologie, sondern spezifisch entwickelte Forschungssoftware. Daher ist das Bildungstechnologie-Paradigma nicht relevant."
499,Barrierefreiheit im Internet,"Buddensiek, Dirk",2004,27.0,30.0,,GI.-.Proceedings.52-3.pdf,"Engels, Gregor; Seehusen, Silke",,3-88579-381-4,1617-5468,DeLFI 2004: Die 2. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-52",Gesellschaft für Informatik e.V.,Bonn,6.-8. September 2004,Paderborn,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation erwähnt keine spezifisch für Forschungszwecke entwickelte Software, Algorithmen, Skripte oder ausführbare Dateien. Es geht um allgemeine Webtechnologien wie HTML und Stylesheets.",0,Es wird keine Evaluation von Forschungssoftware durchgeführt. Stattdessen werden allgemeine Vorteile und technische Lösungen für Barrierefreiheit im Internet diskutiert.,0,"Die Publikation behandelt kein konkretes Lehr-Lern-Setting, sondern allgemeine Aspekte der Barrierefreiheit im Internet, die für alle Nutzer relevant sind, nicht speziell für Lehr-Lern-Kontexte.",-1,Es gibt keinen Fokus auf die Vereinfachung von Lehr-Lern-Prozessen oder organisatorischen Abläufen in Bildungskontexten. Der Text beschäftigt sich mit technischen und gestalterischen Aspekten des Internets.,0,"Obwohl die Publikation Nutzerfreundlichkeit und Zugänglichkeit thematisiert, werden keine spezifischen Effekte auf Lernende (z.B. kognitive, motivationale oder affektive Wirkungen) gemessen oder diskutiert. Der Fokus liegt auf technischer Barrierefreiheit.",0,"Die Publikation schlägt Lösungen wie die Trennung von Information und Design vor, aber es wird keine neue Forschungssoftware entwickelt. Stattdessen werden bestehende Standards (HTML, Stylesheets) empfohlen.",1,"Die Publikation diskutiert allgemeine Bildungstechnologien (z.B. barrierefreie Webgestaltung, HTML, Stylesheets), die nicht spezifisch für Forschungszwecke entwickelt wurden, aber im Bildungskontext relevant sind. Der Fokus liegt auf der Anwendung dieser Technologien zur Verbesserung der Zugänglichkeit."
