id,title,authors,year,start_page,end_page,subject,filename,editors,doi,isbn,issn,proceeding_title,series_title,publisher,publication_place,conference_date,conference_location,session_title,publication_type,language,peer_review_status,label_forschungssoftware,label_forschungssoftware_erklärung,label_software_evaluation,label_software_evaluation_erklärung,label_lehr_lern_setting,label_lehr_lern_setting_erklärung,label_prozess_paradigma,label_prozess_paradigma_erklärung,label_lernende_paradigma,label_lernende_paradigma_erklärung,label_design_paradigma,label_design_paradigma_erklärung,label_bildungstechnologie_paradigma,label_bildungstechnologie_paradigma_erklärung
390,GenAI-Chatbots as Debriefers: Investigating the Role Conformity and Learner Interaction in Counseling Training,"Evangelou, Dominik; Klar, Maria; Träg, Kristian; Mulders, Miriam; Marnitz, Melina; Rahner, Lara",2025,41.0,55.0,"Counseling, Virtual Reality, Training, Chatbot, AI, GenAI, Debriefing, Roleconformity, Student behavior",paper-05.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_05,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Best-Paper-Kandidaten-Langbeiträge,Text/Conference Paper,en,full,1,"Die Publikation beschreibt die Nutzung eines GenAI-Chatbots (Meta Llama 3.1 8B Instruct) als Debriefer in einem VR-basierten Lehr-Lern-Setting. Der Chatbot wurde mit einem spezifischen Systemprompt und Parametern (Temperatur, Nucleus Sampling) für den Forschungszweck konfiguriert, was als Forschungssoftware im Sinne von Quellcode-basierten, anpassbaren Algorithmen gilt.",1,"Die Publikation evaluiert den GenAI-Chatbot explizit hinsichtlich seiner Rolle als Debriefer (z.B. Rollenkonformität, Sykophantie-Tendenzen) und der Interaktion mit Lernenden. Die qualitative Analyse der Chatlogs dient der Bewertung der Softwareeigenschaften und -wirkungen.",1.0,"Die Studie untersucht ein konkretes Lehr-Lern-Setting: ein VR-Training für Beratungskompetenz mit anschließender Debriefing-Phase, die durch den GenAI-Chatbot unterstützt wird. Das Setting ist klar definiert und praxisnah.",1.0,"Die Publikation betont die Ressourceneffizienz des GenAI-Chatbots als Alternative zu menschlichen Debriefern. Die Vereinfachung organisatorischer Abläufe (z.B. Skalierbarkeit, Reduktion des Personalaufwands) steht im Vordergrund und wird als zentraler Vorteil der Software hervorgehoben.",1.0,"Die Effekte der Software auf die Lernenden werden explizit untersucht, z.B. durch die Analyse der Selbstreflexion der Studierenden, ihrer emotionalen Reaktionen und der wahrgenommenen Lernerfolge (gemessen u.a. mit der Debriefing Experience Scale). Kognitive und affektive Wirkungen stehen im Fokus.",0.0,"Die Entwicklung des Chatbots selbst steht nicht im Vordergrund. Zwar wurde der Systemprompt iterativ optimiert, aber es handelt sich um die Anpassung eines bestehenden LLM (Meta Llama 3.1) und nicht um die Neuentwicklung einer Forschungssoftware mit neuartigen Funktionen.",1.0,"Die Publikation nutzt generative KI (GenAI) als allgemeine Bildungstechnologie, die nicht spezifisch für diesen Forschungszweck entwickelt wurde, sondern im Zuge technologischer Fortschritte (z.B. LLMs) verfügbar ist. Der Einsatz von Chatbots in der Lehre wird als Anwendung einer bestehenden Technologie untersucht."
391,Integration realer Werkzeuge in eine VR-Trainingssoftware für komplexe manuelle Montageprozesse – Vergleichsstudie mit und ohne Haptik,"Mack, David; Schmidt, Ludger",2025,57.0,70.0,"Virtual Reality, Haptik, realitätsnahes Montagetraining, Anlernen, Digitalisierung",paper-06.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_06,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Best-Paper-Kandidaten-Langbeiträge,Text/Conference Paper,de,full,1,"Die Publikation beschreibt die Entwicklung einer VR-Trainingsanwendung mit und ohne haptische Elemente, die speziell für das Training komplexer manueller Montageprozesse erstellt wurde. Dies umfasst Quellcode, Algorithmen und Unity-Plugins, die zu Forschungszwecken entwickelt wurden.",1,"Die VR-Trainingsanwendung wird in der Studie evaluiert, indem Trainingszeiten, Montagezeiten, Fehleranzahlen, Gebrauchstauglichkeit und Beanspruchung der Probanden gemessen und verglichen werden.",1.0,"Die Publikation beschäftigt sich explizit mit einem Lehr-Lern-Setting, nämlich dem Training von Montageprozessen in einer VR-Umgebung für neue Mitarbeiter in der industriellen Produktion.",0.0,"Obwohl die VR-Trainingsanwendung die Organisation des Trainings (z.B. niederschwellige Einarbeitung, Vermeidung von Produktionsblockaden) erleichtert, steht dies nicht im expliziten Fokus der Evaluation. Der Schwerpunkt liegt eher auf den Effekten der Haptik und dem Lernerfolg.",1.0,"Die Effekte der Forschungssoftware auf die Lernenden werden explizit gemessen, darunter Montagezeiten, Fehleranzahlen, Gebrauchstauglichkeit (SUS) und subjektive Beanspruchung (NASA-TLX). Diese Indikatoren deuten auf kognitive und affektive Wirkungen hin.",1.0,"Die Entwicklung der VR-Trainingsanwendung mit und ohne haptische Elemente steht im Vordergrund. Es wird eine neue Lösung geschaffen, die reale Werkzeuge in eine VR-Umgebung integriert und so eine zuvor nicht realisierbare Trainingsmethode ermöglicht.",0.0,"Die Publikation nutzt zwar allgemeine VR-Technologie (Meta Quest 3, Unity), jedoch wird diese stark angepasst und erweitert, um die spezifische Forschungssoftware zu entwickeln. Daher steht nicht die Anwendung einer allgemeinen Bildungstechnologie im Vordergrund, sondern deren Weiterentwicklung."
392,Empowering Tutors with Digital Weekly Student Survey Results,"Egetenmeier, Armin; Strickroth, Sven",2025,73.0,80.0,"tutors, technology-enhanced learning, minute paper, feedback, two-minute feedback",paper-07.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_07,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Best-Paper-Kandidaten-Kurzbeiträge,Text/Conference Paper,en,full,0,"Die Publikation erwähnt die Nutzung des e-assessment Systems GATE, das bereits in früheren Arbeiten (z.B. [SOP11]) beschrieben wurde. Es handelt sich dabei um eine bestehende Software, die nicht im Rahmen dieser Studie neu entwickelt wurde. Daher liegt keine Forschungssoftware im Sinne der Definition vor.",0,"Obwohl die Nutzung des Systems GATE beschrieben wird, findet keine explizite Evaluation der Software selbst statt. Die Studie untersucht vielmehr die Nutzung der Survey-Ergebnisse durch Tutoren, nicht die Funktionalität oder Performance der Software.",1.0,"Die Publikation beschäftigt sich konkret mit einem Lehr-Lern-Setting in einer einführenden Informatikvorlesung an der LMU München, inklusive der begleitenden Tutorien. Die Studie analysiert, wie wöchentliche Umfragen und deren Ergebnisse in diesem Setting genutzt werden können.",1.0,"Die Studie zielt darauf ab, den Lehr-Lern-Prozess durch die Bereitstellung von Survey-Ergebnissen für Tutoren zu vereinfachen. Dies soll die Vorbereitung der Tutorien erleichtern und die Organisation der Lehre verbessern. Die Entlastung der Lehrenden und die Verbesserung der Rahmenbedingungen stehen im Vordergrund.",0.0,"Obwohl die Studie die Perspektive der Lernenden (z.B. durch Umfragen) einbezieht, liegt der Fokus nicht auf der Messung von Effekten der Forschungssoftware auf die Lernenden (z.B. Wissenserwerb oder Motivation). Die Lernendenperspektive wird eher als Input für die Tutoren genutzt, nicht als Evaluationskriterium.",-1.0,"Die Publikation entwickelt keine neue Forschungssoftware. Das genutzte System GATE ist bereits etabliert, und die Studie konzentriert sich auf die Anwendung und Anpassung bestehender Funktionen, nicht auf die Entwicklung neuer Technologien.",1.0,"Die Studie nutzt das e-assessment System GATE, das als allgemeine Bildungstechnologie gilt. Es wurde nicht spezifisch für diese Studie entwickelt, sondern ist ein etabliertes Tool, das im Zuge der Digitalisierung von Lehr-Lern-Prozessen eingesetzt wird. Die Anwendung dieser Technologie steht im Vordergrund."
393,"Assessing GPT-4’s Reliability for Japanese Kanji Instruction: Accuracy, Prompt Control, and Contextual Sentences","Klinger, Sigrid L.; Strickroth, Sven",2025,81.0,87.0,"GenAI, Autogenerated Example Sentences, Language Learning",paper-08.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_08,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Best-Paper-Kandidaten-Kurzbeiträge,Text/Conference Paper,en,full,1,"Die Publikation beschreibt die Integration von GPT-4 in das adaptive Kanji-Lerntool 'KanjiCompass', das explizit für Forschungs- und Lehrzwecke entwickelt wurde. Es handelt sich um eine MEN-Stack-Architektur (MongoDB, Express, Node.js), die GPT-4 über die OpenAI API einbindet, um Kanji-Bedeutungen, Übersetzungen und Beispielsätze zu generieren. Dies erfüllt die Definition von Forschungssoftware.",1,"Die Publikation evaluiert systematisch die von GPT-4 generierten Inhalte (Kanji-Bedeutungen, Übersetzungen, Beispielsätze) hinsichtlich Genauigkeit, semantischer Angemessenheit und Qualität. Die Evaluation umfasst einen Vergleich mit etablierten Wörterbüchern und eine detaillierte Analyse von Fehlern (z. B. Halluzinationen, Formatabweichungen).",1.0,"Die Publikation bezieht sich auf ein konkretes Lehr-Lern-Setting, nämlich ein adaptives Kanji-Lerntool ('KanjiCompass') für selbstreguliertes Lernen. Das Tool ist für Anfänger (JLPT N5-Niveau) konzipiert und zielt darauf ab, den Erwerb von Kanji-Kenntnissen durch kontextuelle Beispielsätze und Übersetzungen zu unterstützen.",0.0,"Obwohl die Publikation die Integration von GPT-4 in ein Lerntool beschreibt, liegt der Fokus nicht auf der Vereinfachung organisatorischer Abläufe oder der Entlastung von Lehrenden. Vielmehr steht die Qualität der generierten Inhalte im Vordergrund. Eine mittelbare Wirkung auf den Lehr-Lern-Prozess durch Organisationserleichterung ist zwar denkbar, wird aber nicht explizit thematisiert.",0.0,"Die Publikation evaluiert zwar die Qualität der generierten Lernmaterialien (z. B. Beispielsätze, Übersetzungen), misst aber keine direkten Effekte auf die Lernenden (z. B. Wissenserwerb, Motivation, Zufriedenheit). Eine geplante Folgestudie soll solche Effekte untersuchen, im aktuellen Beitrag liegt der Fokus jedoch auf der technischen und inhaltlichen Evaluation der Software.",1.0,"Die Entwicklung des 'KanjiCompass'-Tools steht im Vordergrund der Publikation. Das Tool integriert GPT-4, um Funktionen zu realisieren, die zuvor nicht oder nur eingeschränkt verfügbar waren (z. B. multilinguale, kontextualisierte Beispielsätze für Kanji-Lernende). Die Publikation beschreibt die technische Umsetzung und die spezifischen Prompts, die für die Generierung der Lerninhalte verwendet werden.",1.0,"GPT-4 wird als allgemeine Bildungstechnologie eingesetzt, die nicht spezifisch für diesen Forschungszweck entwickelt wurde, sondern im Zuge der Digitalisierung verfügbar geworden ist. Die Publikation untersucht, wie diese Technologie in einem Bildungskontext (Kanji-Lernen) angewendet werden kann, um Lernmaterialien zu generieren."
394,Developing a Graph-based Visualization of Elective Courses to Support Course Selection in Higher Education,"Trippel, Marie; Röpke, René",2025,89.0,95.0,"Course Planner, Dependency Visualization, Course Prerequisites",paper-09.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_09,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Best-Paper-Kandidaten-Kurzbeiträge,Text/Conference Paper,en,full,1,"Die Publikation stellt eine neu entwickelte graph-basierte Visualisierungstool für die Auswahl von Wahlfächern vor. Dieses Tool wurde spezifisch für den Forschungszweck (Unterstützung der Kursauswahl in der Hochschulbildung) erstellt und umfasst Quellcode (Angular-basierte Webanwendung mit d3.js), Algorithmen und interaktive Funktionen.",1,"Die Publikation enthält eine ausführliche Evaluation des entwickelten Tools durch eine Nutzerstudie mit 15 Teilnehmern. Die Evaluation umfasst qualitative (Interviews, Think-Aloud-Methode) und quantitative (User Experience Questionnaire) Aspekte.",1.0,"Die Publikation bezieht sich explizit auf ein konkretes Lehr-Lern-Setting, nämlich die Unterstützung von Studierenden bei der Auswahl von Wahlfächern im Hochschulkontext. Es wird beschrieben, wie das Tool in diesem spezifischen Setting eingesetzt werden kann.",1.0,"Die Forschungssoftware zielt darauf ab, den Lehr-Lern-Prozess zu vereinfachen, indem sie die Organisation und Gestaltung der Kursauswahl erleichtert. Dies umfasst die Visualisierung von Kursbeziehungen und Abhängigkeiten, was die Planung und Entscheidungsfindung der Studierenden unterstützt.",0.0,"Obwohl die Evaluation Feedback von Lernenden (Studierenden) einholt und deren User Experience misst, liegt der Fokus nicht explizit auf kognitiven, motivationalen oder affektiven Wirkungen. Die Effekte auf die Lernenden werden eher implizit durch die Verbesserung der Usability und der Informationsdarstellung betrachtet.",1.0,"Die Publikation steht im Zeichen der Entwicklung einer neuen Forschungssoftware (graph-basiertes Visualisierungstool). Dieses Tool erfüllt Funktionen, die zuvor in dieser Form nicht realisierbar waren, und wird detailliert in Design und Implementierung beschrieben.",-1.0,"Die Publikation fokussiert auf eine eigens entwickelte Forschungssoftware und nicht auf die Anwendung allgemeiner Bildungstechnologien, die im Zuge gesellschaftlicher oder technologischer Entwicklungen verfügbar geworden sind."
395,Adding the Human Error: Exploring the Impact of GenAI on Student Writing in Information Systems,"Matter, Philipp; Leikert-Böhm, Ninja",2025,99.0,112.0,"GenAI, ChatGPT, Education, Academic Writing",paper-10.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_10,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Künstliche Intelligenz,Text/Conference Paper,en,full,0,"Die Publikation beschäftigt sich mit der Nutzung von ChatGPT, einer allgemeinen KI-Technologie, die nicht als spezifische Forschungssoftware im Sinne von Quellcode-Dateien, Algorithmen oder Skripten für einen konkreten Forschungszweck entwickelt wurde.",0,"Es wird keine Evaluation einer Forschungssoftware durchgeführt. Stattdessen wird die Nutzung und der Einfluss von ChatGPT auf studentisches Schreiben untersucht, aber keine eigens entwickelte Software evaluiert.",1.0,"Die Studie untersucht ein konkretes Lehr-Lern-Setting, in dem Masterstudierende Essays mit Hilfe von ChatGPT verfassen und reflektieren. Dies stellt ein klar definiertes Lehr-Lern-Szenario dar.",0.0,"Die Publikation thematisiert zwar die Effizienz und den Aufwand der Nutzung von ChatGPT im Schreibprozess, jedoch steht nicht die Vereinfachung organisatorischer Abläufe oder die Entlastung der Lehrenden im Vordergrund. Der Fokus liegt eher auf den Effekten auf die Lernenden und die Qualität der Texte.",1.0,"Die Effekte der Nutzung von ChatGPT auf die Lernenden werden explizit untersucht, insbesondere hinsichtlich der Qualität der Essays, der studentischen Erfahrungen, der Meinungsbildung und der kritischen Auseinandersetzung mit KI-generierten Inhalten. Dies umfasst kognitive, motivationale und affektive Wirkungen.",-1.0,Die Publikation entwickelt keine neue Forschungssoftware. Stattdessen wird eine bestehende Technologie (ChatGPT) angewendet und evaluiert.,1.0,"Die Studie setzt ChatGPT als allgemeine Bildungstechnologie ein, die nicht spezifisch für den Forschungszweck entwickelt wurde, sondern im Zuge der Digitalisierung verfügbar ist und in einem Bildungskontext angewendet wird."
396,Smart Start: A Critical Analysis of Chatbots as Tools to Support Study Orientation,"Cohausz, Lea; Dieing, Thilo I.; Merkle, Belinda; Scheffler, Marc; Janke, Stefan",2025,113.0,127.0,"chatbot, LLM, dropout, service-oriented chatbot, study choice advisor, TAM",paper-11.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_11,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Künstliche Intelligenz,Text/Conference Paper,en,full,1,"Die Publikation beschreibt die Entwicklung eines Chatbots unter Verwendung von Large Language Models (LLMs) und Retrieval Augmented Generation (RAG), der explizit für den Forschungszweck der Studienorientierung erstellt wurde. Dies umfasst Quellcode-Dateien, Algorithmen und rechnergestützte Arbeitsabläufe.",1,"Die Publikation evaluiert den entwickelten Chatbot anhand von 70 Beispiel-Prompts, die von drei unabhängigen Codern auf einer 3-Punkte-Skala bewertet wurden. Zudem wird die Effektivität des Filters für unangemessene Fragen untersucht.",1.0,"Die Publikation beschäftigt sich mit einem konkreten Lehr-Lern-Setting, nämlich der Unterstützung von Studieninteressierten bei der Studienorientierung durch einen Chatbot. Dies ist ein spezifisches Szenario im Bildungsbereich.",0.0,"Obwohl der Chatbot die Organisation und Gestaltung der Studienorientierung erleichtern könnte (z.B. durch Bereitstellung von Informationen), steht dies nicht explizit im Vordergrund. Der Fokus liegt eher auf der Akzeptanz und den Effekten auf die Lernenden sowie der technischen Entwicklung.",1.0,"Die Publikation misst explizit die Akzeptanz des Chatbots bei Studieninteressierten mittels des Technology Acceptance Model (TAM). Hierbei werden motivationale und affektive Wirkungen (z.B. wahrgenommener Nutzen, Einstellungen) untersucht.",1.0,"Die Entwicklung des Chatbots steht im Vordergrund der Publikation. Es wird eine neue Forschungssoftware (Chatbot-Architektur mit RAG und LLMs) gebaut, die Funktionen erfüllt, die zuvor in dieser Form nicht realisierbar waren (z.B. personalisierte und präzise Antworten auf Studienfragen).",0.0,"Die Publikation nutzt zwar allgemeine Bildungstechnologien wie LLMs und RAG, jedoch wird diese Technologie explizit für den Forschungszweck der Studienorientierung weiterentwickelt und angepasst. Daher steht die Anwendung einer allgemeinen Bildungstechnologie nicht im Vordergrund, sondern deren spezifische Anpassung."
397,Immersive Virtual Reality Training for Service Personnel in the Power Distribution Grid with Adaptable Training Environments,"Bolz, Pascal; Fehling, Dominic; Zdrallek, Markus",2025,131.0,138.0,"Virtual Reality Learning, Low-code Authoring Framework, Power Distribution System Operators, Adaptable Training Environments",paper-12.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_12,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Virtual Reality,Text/Conference Paper,en,full,1,"Die Publikation stellt das Virtual Energy System (VES) vor, eine immersive Trainingslösung mit einem Low-Code-Authoring-Framework, das explizit für die Schulung von Servicepersonal im Stromverteilnetz entwickelt wurde. Dies umfasst Quellcode-basierte Komponenten (z. B. Behavior Graphs in Unity) und anpassbare 3D-Assets, die als Forschungssoftware im Sinne der Definition gelten.",0,"Obwohl die Publikation eine Bedarfsanalyse mit DSOs erwähnt und die Funktionalität des VES-Prototyps beschreibt, wird keine systematische Evaluation der Software (z. B. Usability-Tests, Effektivitätsmessungen) berichtet. Geplante Nutzerstudien werden lediglich als zukünftige Arbeit genannt.",1.0,Die Publikation beschreibt ein konkretes Lehr-Lern-Setting: die Schulung von Servicepersonal im Stromverteilnetz mittels VR-basierter Trainingsmodule (z. B. Anwendung der Fünf Sicherheitsregeln). Die Lernumgebung ist interaktiv gestaltet und umfasst sowohl geführte als auch freie Lernmodi.,0.0,"Die Publikation thematisiert implizit prozessorientierte Aspekte, indem sie die Vereinfachung der Erstellung und Anpassung von Trainingsinhalten durch das Low-Code-Authoring-Framework hervorhebt. Allerdings steht dies nicht im Vordergrund; der Fokus liegt stärker auf der Entwicklung und Anwendung der Software.",0.0,"Die Publikation erwähnt zwar Lerneffekte (z. B. sicheres Üben von Sicherheitsregeln, Feedback bei Fehlern), aber es werden keine empirischen Daten zu kognitiven, motivationalen oder affektiven Wirkungen auf die Lernenden erhoben. Eine explizite Messung von Lernerfolgen oder Kompetenzerwerb findet nicht statt.",1.0,"Das Design und die Entwicklung der Forschungssoftware (VES) stehen im Vordergrund. Die Publikation beschreibt detailliert die Architektur des Systems (z. B. Behavior Graphs, Authoring Tools) und deren Anpassung an die Bedürfnisse von DSOs. Die Software erfüllt neue Funktionen, die zuvor nicht realisierbar waren (z. B. unabhängige Erstellung von Trainingsinhalten durch DSOs).",0.0,"Die Publikation nutzt zwar allgemeine VR-Technologie (z. B. Unity, Head-Mounted Displays) als Basis, aber der Fokus liegt auf der Entwicklung einer spezifischen Forschungssoftware (VES) mit domänenspezifischen Anpassungen. Daher ist das Bildungstechnologie-Paradigma nur implizit enthalten, aber nicht zentral."
398,Didaktische Konzepte fürs Onboarding und Tutorials in VR-Lernanwendungen,"Heinemann, Birte; Ehlenz, Matthias; Schroeder, Ulrik",2025,139.0,153.0,"Virtual Reality, Tutorial, Bildungstechnologien, Onboarding, Lernapplikationen, Review",paper-13.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_13,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Virtual Reality,Text/Conference Paper,de,full,1,"Die Publikation beschreibt die Entwicklung eines VR-Tutorials für die Klassenraum-Simulation Teach-R, die als Forschungssoftware für die Lehramtsausbildung eingesetzt wird. Es handelt sich um eine spezifisch für Bildungszwecke entwickelte Anwendung mit Quellcode- und Interaktionslogik.",1,"Die Publikation erwähnt iterative Evaluationen des VR-Tutorials (z. B. Nutzerstudien, Anpassungen basierend auf Feedback) und verweist auf eine Magisterarbeit, die die Usability der überarbeiteten Version untersucht. Dies deutet auf eine systematische Evaluation der Software hin.",1.0,"Die Publikation bezieht sich explizit auf ein konkretes Lehr-Lern-Setting, nämlich die VR-gestützte Lehramtsausbildung mit der Klassenraum-Simulation Teach-R. Es werden didaktische Konzepte und deren Umsetzung in einem realen Bildungskontext diskutiert.",0.0,"Obwohl die Publikation die Organisation des Lehr-Lern-Prozesses durch das VR-Tutorial erleichtert (z. B. Onboarding, Standardisierung von Experimenten), steht dies nicht im Vordergrund. Der Fokus liegt eher auf der Gestaltung und Wirkung des Tutorials als auf prozessualen Vereinfachungen.",1.0,"Die Publikation untersucht explizit die Effekte des VR-Tutorials auf Lernende, z. B. durch Nutzerstudien zur Usability, zur Reduktion von Überforderung und zur Förderung von Interaktionskompetenz. Auch motivationale Aspekte (z. B. Frustrationsvermeidung) werden adressiert.",1.0,"Im Vordergrund steht die Entwicklung eines neuen VR-Tutorials für Bildungszwecke, das spezifische didaktische und technische Anforderungen erfüllt. Die Publikation beschreibt detailliert die Gestaltung, Iterationen und Anpassungen der Software, was auf ein designorientiertes Vorgehen hindeutet.",0.0,"Obwohl VR als allgemeine Bildungstechnologie eingesetzt wird, liegt der Fokus der Publikation auf der spezifischen Entwicklung und Evaluation einer Forschungssoftware (Teach-R und das dazugehörige Tutorial). Die Nutzung von VR ist hier kein Selbstzweck, sondern dient der Umsetzung eines neuartigen didaktischen Konzepts."
399,"Entwicklung eines Lehrkräfte-Dashboards für ein sicheres und schulgerechtes soziales Netzwerk – Ein partizipativer, nutzungsorientierter Entwicklungsprozess","Boyer, Claudine; Berner, Tobias; Schmalfeldt, Thomas",2025,157.0,169.0,"Soziale Netzwerke, Dashboard, Datenschutz, Lehrkräfte, Unterricht",paper-14.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_14,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Learning Analytics/Gamification,Text/Conference Paper,de,full,1,"Die Publikation beschreibt die Entwicklung des Lehrkräfte-Dashboards für das soziale Netzwerk 'opostum', das explizit für den Einsatz in schulischen Lehr-Lern-Settings konzipiert wurde. Es handelt sich um eine neu entwickelte Softwarelösung, die spezifische Funktionen für die Überwachung und Steuerung von schulischen sozialen Netzwerken bereitstellt.",1,"Die Publikation evaluiert das entwickelte Dashboard im Rahmen eines partizipativen Design-Thinking-Prozesses. Lehrkräfte wurden in Fokusgruppen und Einzelinterviews einbezogen, um die Prototypen des Dashboards zu testen und zu validieren.",1.0,"Die Publikation bezieht sich explizit auf ein konkretes Lehr-Lern-Setting, nämlich den Einsatz des sozialen Netzwerks 'opostum' im Schulunterricht. Es wird beschrieben, wie Lehrkräfte das Dashboard nutzen können, um den Unterricht zu gestalten und zu überwachen.",1.0,"Das Lehrkräfte-Dashboard zielt darauf ab, den Lehr-Lern-Prozess zu vereinfachen, indem es Lehrkräften ermöglicht, problematische Inhalte schnell zu erkennen und zu steuern, sowie den Überblick über die Aktivitäten der Klasse zu behalten. Dies erleichtert die Organisation und Gestaltung des Unterrichts.",0.0,"Obwohl die Publikation die Nutzung des Dashboards durch Lehrkräfte beschreibt, um den Unterricht zu unterstützen, liegt der Fokus nicht explizit auf der Messung der Effekte der Software auf die Lernenden (z.B. kognitive, motivationale oder affektive Wirkungen). Diese Aspekte werden nur implizit angesprochen.",1.0,"Die Entwicklung des Lehrkräfte-Dashboards steht im Vordergrund der Publikation. Es wird ein partizipativer Entwicklungsprozess beschrieben, der neue Funktionen für das Dashboard realisiert, die zuvor in dieser Form nicht verfügbar waren.",0.0,"Die Publikation konzentriert sich auf die Entwicklung einer spezifischen Forschungssoftware (das Dashboard für 'opostum'). Allerdings wird auch das soziale Netzwerk 'opostum' selbst als Bildungstechnologie eingesetzt, die nicht primär für Forschungszwecke entwickelt wurde, sondern für den Einsatz in der Lehre. Dieser Aspekt ist jedoch nicht der Hauptfokus der Publikation."
400,"Evaluierung einer gamifizierten Lern-App: Usability, User Experience und Lerneffekt in der Hochschulbildung","Welk, Josefine; Roschke, Christian; Breck, Dominik; Schlosser, Max; Ritter, Marc",2025,171.0,183.0,"Evaluation, Usability, User Experience, Lerneffekt, Mobile Learning",paper-15.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_15,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Learning Analytics/Gamification,Text/Conference Paper,de,full,1,"Die Publikation evaluiert die App 'StudiSQ', die als mobile Lernanwendung mit Gamification-Elementen speziell für den Forschungszweck der motivationssteigernden Wissensvermittlung entwickelt wurde. Damit handelt es sich um Forschungssoftware im Sinne der Definition.",1,"Die App 'StudiSQ' wird hinsichtlich Usability, User Experience und Lerneffekt evaluiert. Dies umfasst sowohl quantitative Tests (z. B. Wissenstests) als auch qualitative Bewertungen (z. B. Fragebögen).",1.0,Die Evaluation findet im Rahmen eines konkreten Lehr-Lern-Settings (Bachelor-Modul 'Mensch-Maschine-Interaktion' im Studiengang Medieninformatik) statt. Die App wird als Teil der Vorbereitung auf Wissenstests eingesetzt.,0.0,"Die Publikation thematisiert zwar die Nutzung der App im Lehr-Lern-Prozess, der Fokus liegt jedoch nicht auf der Vereinfachung organisatorischer Abläufe oder der Entlastung von Lehrenden. Die App wird primär als Lernwerkzeug evaluiert, nicht als prozessunterstützendes Tool.",1.0,"Der zentrale Evaluationsfokus liegt auf den Effekten der App auf die Lernenden, insbesondere auf kognitiven Wirkungen (Lernerfolg) und motivationalen/affektiven Aspekten (Usability, User Experience, Wiederverwendungsbereitschaft). Dies wird explizit durch Wissenstests und Fragebögen gemessen.",0.0,"Die App 'StudiSQ' wurde zwar entwickelt, aber der Fokus der Publikation liegt nicht auf der Beschreibung der Softwareentwicklung selbst, sondern auf deren Evaluation. Die Entwicklung wird nur am Rande erwähnt.",-1.0,"Die App 'StudiSQ' ist keine allgemeine Bildungstechnologie, sondern eine für den spezifischen Forschungszweck entwickelte Software. Daher trifft das Bildungstechnologie-Paradigma nicht zu."
