id,title,authors,year,start_page,end_page,subject,filename,editors,doi,isbn,issn,proceeding_title,series_title,publisher,publication_place,conference_date,conference_location,session_title,publication_type,language,peer_review_status,label_forschungssoftware,label_forschungssoftware_erklärung,label_software_evaluation,label_software_evaluation_erklärung,label_lehr_lern_setting,label_lehr_lern_setting_erklärung,label_prozess_paradigma,label_prozess_paradigma_erklärung,label_lernende_paradigma,label_lernende_paradigma_erklärung,label_design_paradigma,label_design_paradigma_erklärung,label_bildungstechnologie_paradigma,label_bildungstechnologie_paradigma_erklärung
415,On AI Generated Reductions from Natural Language Descriptions,"Herwig, Maurice; Hundeshagen, Norbert; Kollenberg, Cedric; Weber, Robin",2025,289.0,293.0,"Reductions, LLM, Code Generation, Computability Theory, Complexity Theory",paper-30.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_30,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Poster-Beiträge,Text/Conference Poster,en,full,0,"Die Publikation verwendet ChatGPT-4o, eine bestehende KI-gestützte Software, um Reduktionen aus natürlichen Sprachbeschreibungen zu generieren. Es wird keine spezifische Forschungssoftware erstellt oder verwendet, die für einen konkreten Forschungszweck entwickelt wurde.",1,"Die Publikation evaluiert die Fähigkeit von ChatGPT-4o, Reduktionen aus natürlichen Sprachbeschreibungen zu generieren, und vergleicht die Ergebnisse mit menschlichen Bewertungen.",1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Unterstützung von Studierenden bei der Durchführung von Reduktionen in der Theorie der Berechenbarkeit und Komplexität.",0.0,Die Publikation konzentriert sich auf die Bewertung der Fähigkeiten von ChatGPT-4o und nicht auf die Vereinfachung des Lehr-Lern-Prozesses durch die Software.,1.0,"Die Publikation misst die Effekte der Verwendung von ChatGPT-4o auf die Lernenden, indem sie die Richtigkeit der generierten Reduktionen und die Qualität des generierten Codes bewertet.",-1.0,"Die Publikation entwickelt keine neue Forschungssoftware, sondern verwendet eine bestehende KI-gestützte Software.",1.0,"Die Publikation verwendet eine allgemeine Bildungstechnologie, nämlich ChatGPT-4o, die nicht spezifisch für einen konkreten Forschungszweck entwickelt wurde, sondern im Zuge einer gesellschaftlichen oder technologischen Entwicklung verfügbar geworden ist."
416,Nutzung von Fremdkonzepten in der hochschuldidaktischen Praxis – Mehrwerte und Fallstricke – Eine explorative Studie zur Transfer- und Praxistauglichkeit von als Open Educational Resources dokumentierten hochschuldidaktischen Konzepten,"Hornoff, Katja; Liebold, Mariane; Müller, Josefin; Schulz, Anja; Vogel, Anne",2025,295.0,299.0,"Digitale Hochschulbildung, Hochschuldidaktik, Open Educational Resources (OER), Praxistransfer, Praxistauglichkeit, Nachhaltigkeit",paper-31.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_31,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Poster-Beiträge,Text/Conference Poster,de,full,0,"Die Publikation enthält keine Forschungssoftware im Sinne von Quellcode-Dateien, Algorithmen, Skripten, rechnergestützten Arbeitsabläufen oder ausführbaren Dateien, die zu einem Forschungszweck erstellt wurden.",0,"Die Publikation evaluiert keine Forschungssoftware, da keine Forschungssoftware enthalten ist.",1.0,"Die Publikation geht um ein konkretes Lehr-Lern-Setting, nämlich die Nutzung von Open Educational Resources (OER) in der Hochschuldidaktik.",1.0,"Die Publikation vereinfacht den Lehr-Lern-Prozess durch die Nutzung von OER, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",0.0,"Die Publikation misst nicht direkt die Effekte der OER auf die Lernenden, sondern konzentriert sich auf die Praxistauglichkeit und die Nutzbarkeit der OER für die Lehrenden.",-1.0,"Die Publikation entwickelt keine neue Forschungssoftware oder Technologie, sondern konzentriert sich auf die Anwendung und Evaluation von bestehenden OER.",1.0,"Die Publikation setzt allgemeine Bildungstechnologie ein, nämlich OER, die nicht eigens für einen konkreten Forschungszweck entwickelt wurden, sondern im Zuge einer gesellschaftlichen oder technologischen Entwicklung verfügbar geworden sind und nun in einem Bildungskontext angewendet werden."
417,Stimulating Reflection on Code Quality: An Adaptive and Automated Question Generation Approach for Student Code,"Klinger, Sigrid L.; Weber, Patrick; Strickroth, Sven; Striewe, Michael",2025,301.0,306.0,"Code Quality, Reflection, Automated Item Generation, Programming Education, E-Assessment",paper-32.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_32,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Poster-Beiträge,Text/Conference Poster,en,full,1,"Die Publikation beschreibt die Entwicklung einer Forschungssoftware, die automatisch Fragen zu Codequalität generiert, um Studierende zu reflektieren.",1,"Die Publikation evaluiert die Forschungssoftware, indem sie ihre Funktionalität und Effektivität bei der Verbesserung der Codequalität von Studierenden untersucht.",1.0,"Die Publikation konzentriert sich auf ein konkretes Lehr-Lern-Setting, nämlich die Verbesserung der Codequalität in der Programmierausbildung.",0.0,"Obwohl die Forschungssoftware den Lehr-Lern-Prozess vereinfachen kann, liegt der Fokus der Publikation auf der Verbesserung der Codequalität und nicht auf der Organisationserleichterung.",1.0,"Die Publikation misst die Effekte der Forschungssoftware auf die Lernenden, indem sie die Verbesserung der Codequalität und die Reflexion der Studierenden untersucht.",1.0,"Die Publikation entwickelt eine neue Forschungssoftware, die automatisch Fragen zu Codequalität generiert, um Studierende zu reflektieren.",-1.0,"Die Publikation verwendet keine allgemeine Bildungstechnologie, sondern entwickelt eine spezifische Forschungssoftware für die Verbesserung der Codequalität."
418,Supporting Program Comprehension with Digital Learning Journals: Experiences from a Course with Non-CS Students,"Köppen, Veit; Hawlitschek, Anja",2025,307.0,311.0,"Digital literacy, Learning journal, Learning management system, Program comprehension",paper-33.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_33,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Poster-Beiträge,Text/Conference Poster,en,full,0,"Die Publikation beschreibt die Verwendung von digitalen Lernjournals in einem Lehr-Lern-Setting, aber es wird keine spezifische Forschungssoftware erstellt oder verwendet.",0,"Die Publikation evaluiert nicht die Forschungssoftware selbst, sondern die Wirkung der digitalen Lernjournals auf den Lehr-Lern-Prozess.",1.0,"Die Publikation beschreibt ein konkretes Lehr-Lern-Setting, in dem digitale Lernjournals in einem Programmierkurs eingesetzt werden.",1.0,"Die Publikation zeigt, wie die digitalen Lernjournals den Lehr-Lern-Prozess vereinfachen und die Organisation und Gestaltung des Lehr-Lern-Settings erleichtern.",1.0,"Die Publikation misst die Effekte der digitalen Lernjournals auf die Lernenden, insbesondere ihre Selbstregulation und Lernmotivation.",-1.0,"Die Publikation entwickelt keine neue Forschungssoftware, sondern verwendet bestehende digitale Lernjournals.",1.0,"Die Publikation verwendet allgemeine Bildungstechnologie (digitale Lernjournals) in einem Lehr-Lern-Setting, die nicht eigens für einen konkreten Forschungszweck entwickelt wurde."
419,Gemeinsames Arbeiten mit digitalen Technologien: Positive Effekte auf intrinsische Motivation und selbsteingeschätzte digitale Kompetenzen bei Lernenden in der dualen Berufsausbildung – Auswertung einer Online-Befragung von Auszubildenden im Bereich der Kfz-Mechatronik mit einem Strukturgleichungsmodell,"Komorowski, Tim; Getz, Laura; König, Daniel; Heimes, Lilli; Weiland, Meike; Heister, Michael",2025,313.0,317.0,"Motivation, Bildungstechnologien, digitale Kompetenzen, duale Berufsausbildung, Selbstbestimmungstheorie, Self-Determination Theory",paper-34.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_34,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Poster-Beiträge,Text/Conference Poster,de,full,0,"Die Publikation beschreibt keine spezifische Forschungssoftware, die zu einem Forschungszweck erstellt wurde.",0,Die Publikation evaluiert keine spezifische Forschungssoftware.,1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Verwendung von digitalen Technologien in der Berufsschule.",0.0,Die Publikation konzentriert sich nicht auf die Vereinfachung des Lehr-Lern-Prozesses durch die Verwendung von digitalen Technologien.,1.0,"Die Publikation untersucht die Effekte der Verwendung von digitalen Technologien auf die Lernenden, insbesondere die intrinsische Motivation und die selbsteingeschätzten ICT-Kompetenzen.",-1.0,Die Publikation entwickelt keine neue Forschungssoftware.,1.0,"Die Publikation verwendet allgemeine Bildungstechnologien, wie z.B. Learning Management Systeme und Social Media, die nicht eigens für einen konkreten Forschungszweck entwickelt wurden."
420,ViPATalk meets AI: Advancing Multimodal Virtual Anamnesis Simulation using LLM Fine-tuning,"Sboron, Martin; Thews, Oliver; Schmid, Thomas",2025,319.0,323.0,"AI, Chatbot, Large Language Model, Fine-tuning, medical education, anamnesis",paper-35.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_35,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Poster-Beiträge,Text/Conference Poster,en,full,1,"Die Publikation beschreibt die Entwicklung und Anwendung von Large Language Models (LLMs) für die Fragekategorisierung in einem virtuellen Patientensimulationssystem (ViPATalk). Dies kann als Forschungssoftware interpretiert werden, da es sich um spezifische Softwarelösungen handelt, die für einen konkreten Forschungszweck erstellt wurden.",1,Die Publikation evaluiert die Leistung von verschiedenen LLMs bei der Fragekategorisierung und vergleicht ihre Ergebnisse. Dies kann als Evaluation der Forschungssoftware interpretiert werden.,1.0,"Die Publikation beschreibt die Anwendung von LLMs in einem virtuellen Patientensimulationssystem, das für die Ausbildung von Medizinstudenten verwendet wird. Dies kann als konkreter Lehr-Lern-Setting interpretiert werden.",0.0,Die Publikation konzentriert sich auf die Evaluation der Leistung von LLMs bei der Fragekategorisierung und nicht auf die Organisation oder Gestaltung des Lehr-Lern-Prozesses.,0.0,Die Publikation konzentriert sich auf die technische Evaluation von LLMs und nicht auf die Wirkung auf die Lernenden.,1.0,Die Publikation beschreibt die Entwicklung und Anwendung von LLMs für die Fragekategorisierung in einem virtuellen Patientensimulationssystem. Dies kann als Entwicklung von neuen Forschungssoftware interpretiert werden.,-1.0,Die Publikation konzentriert sich auf die Anwendung von spezifischen LLMs für einen konkreten Forschungszweck und nicht auf die allgemeine Anwendung von Bildungstechnologie.
421,Vergleich von Stresssituationen im simulierten Schulunterricht durch Biofeedback,"Scherlitzki, Juliane; Wiepke, Axel",2025,325.0,330.0,"Biofeedback, Virtual Reality, Teach-R, Herzfrequenz, Stress, Adaptivität",paper-36.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_36,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Poster-Beiträge,Text/Conference Poster,de,full,1,"Die Publikation beschreibt die Entwicklung und Anwendung einer spezifischen Forschungssoftware namens Teach-R, die für die Ausbildung von Lehrkräften konzipiert wurde.",1,Die Publikation evaluiert die Wirkung der Forschungssoftware Teach-R auf die Stressreaktionen von Probanden in einem simulierten Schulunterricht.,1.0,"Die Publikation konzentriert sich auf ein spezifisches Lehr-Lern-Setting, nämlich die Ausbildung von Lehrkräften in einem simulierten Schulunterricht.",1.0,"Die Publikation zeigt, wie die Forschungssoftware Teach-R den Lehr-Lern-Prozess vereinfacht, indem sie eine realistische und kontrollierte Umgebung für die Ausbildung von Lehrkräften bietet.",1.0,"Die Publikation misst die Effekte der Forschungssoftware auf die Lernenden, insbesondere ihre Stressreaktionen und Handlungskompetenzen.",1.0,"Die Publikation beschreibt die Entwicklung und Anpassung der Forschungssoftware Teach-R, um spezifische Anforderungen der Ausbildung von Lehrkräften zu erfüllen.",0.0,Die Publikation konzentriert sich auf die spezifische Forschungssoftware Teach-R und nicht auf allgemeine Bildungstechnologien.
422,"Woran denken Sie, wenn Sie ‚Informatik‘ hören? – Können Wortassoziationen einen Einblick in die motivationale Haltung von Studierenden geben, und sind Large Language Models für die Auswertung geeignet?","Vieten, Doerthe; Hees, Jörn",2025,331.0,335.0,"Assoziationen, Studierendenmotivation, Selbstwirksamkeit, implizite Einstellungen",paper-37.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_37,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Poster-Beiträge,Text/Conference Poster,de,full,0,"Die Publikation verwendet zwar Software (z.B. R, MissForrest, Chat-AI/GWDG), aber es wird keine eigens entwickelte Forschungssoftware vorgestellt oder verwendet, die spezifisch für den Forschungszweck erstellt wurde.",1,Die Publikation evaluiert die Eignung von Large Language Models (LLM) für die Auswertung von Wortassoziationen und vergleicht die Ergebnisse mit einer klassischen Wörterbuchanalyse.,1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Verwendung von Wortassoziationen in einer Lehrveranstaltung, um die motivationalen Einstellungen von Studierenden zu erfassen.",0.0,"Die Publikation konzentriert sich nicht auf die Vereinfachung des Lehr-Lern-Prozesses durch die Forschungssoftware, sondern auf die Auswertung von Wortassoziationen und ihre Korrelationen mit motivationalem Indizes und akademischen Leistungsindikatoren.",1.0,"Die Publikation misst die Effekte der Wortassoziationen auf die Lernenden, insbesondere ihre motivationalen Einstellungen und akademischen Leistungen.",-1.0,"Die Publikation entwickelt keine neue Forschungssoftware, sondern verwendet bestehende Software und Methoden für die Auswertung von Wortassoziationen.",1.0,"Die Publikation verwendet allgemeine Bildungstechnologie (z.B. Large Language Models) in einem Bildungskontext, um die Wortassoziationen auszuwerten."
423,Modulares Open-Source-Framework für inklusive Multi-User-VR-Lehr-Lernanwendungen,"Wehrmann, Frank; Zender, Raphael",2025,337.0,342.0,"Virtual Reality, Kooperation, Open-Source, Inklusion, Design Based Research",paper-38.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_38,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Poster-Beiträge,Text/Conference Poster,de,full,1,"Die Publikation beschreibt ein modulares Open-Source-Framework für die Entwicklung inklusiver Multi-User-VR-Lehr-Lernanwendungen, was als Forschungssoftware im Sinne von Definition 1) gilt.",0,"Die Publikation stellt das Konzept für das Framework vor, aber es wird keine Evaluation der Forschungssoftware durchgeführt.",1.0,"Die Publikation geht auf die Anwendung des Frameworks in Bildungskontexten ein und diskutiert die möglichen Lehr-Lern-Settings, in denen das Framework eingesetzt werden kann.",0.0,"Das Framework soll die Organisation und Gestaltung des Lehr-Lern-Settings erleichtern, aber dies ist nicht der Hauptfokus der Publikation.",0.0,"Die Publikation diskutiert die möglichen Effekte des Frameworks auf die Lernenden, aber es werden keine spezifischen Messungen oder Evaluationsmethoden vorgestellt.",1.0,"Die Publikation stellt die Entwicklung des Frameworks im Vordergrund und beschreibt die verschiedenen Module und Funktionen, die entwickelt wurden.",0.0,"Die Publikation verwendet allgemeine Bildungstechnologien wie Virtual Reality, aber dies ist nicht der Hauptfokus der Publikation."
424,Digital gestützte Interventionsentwicklung für Studierende mit Lernproblemen,"Witthaus, Patrick; Abé, Alina; Tomczyk, Samuel; Zender, Raphael",2025,343.0,348.0,"Studierende, Lernprobleme, psychische Störungen, Screeningsysteme, Entscheidungsunterstützungssysteme, digitale Interventionsentwicklung",paper-39.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_39,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Poster-Beiträge,Text/Conference Poster,de,full,1,"Die Publikation beschreibt die Entwicklung einer digitalen Intervention, die als Forschungssoftware gelten kann.",0,"Die Publikation konzentriert sich auf die Entwicklung und den Entwurf der digitalen Intervention, ohne eine umfassende Evaluation der Software durchzuführen.",1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Unterstützung von Studierenden mit Lernproblemen und psychischen Störungen.",0.0,"Die Publikation konzentriert sich auf die Entwicklung einer digitalen Intervention, die den Lehr-Lern-Prozess unterstützen soll, aber es wird nicht explizit auf die Vereinfachung des Lehr-Lern-Prozesses eingegangen.",1.0,"Die Publikation geht auf die Effekte der digitalen Intervention auf die Lernenden ein, insbesondere auf die Unterstützung von Studierenden mit Lernproblemen und psychischen Störungen.",1.0,"Die Publikation konzentriert sich auf die Entwicklung einer neuen digitalen Intervention, die spezifisch für die Unterstützung von Studierenden mit Lernproblemen und psychischen Störungen entwickelt wurde.",-1.0,Die Publikation konzentriert sich auf die Entwicklung einer spezifischen digitalen Intervention und nicht auf die Anwendung allgemeiner Bildungstechnologie.
425,Generative KI in Bildungskontexten: Eine Analyse auftretender Diskriminierung und ihrer Implikationen am Beispiel von ChatGPT,"Yerinç, Lucas",2025,349.0,354.0,"ChatGPT, Diskriminierung, Bildung, Ethik, Bias, Fairness, Schule, LLM, KI",paper-40.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_40,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Poster-Beiträge,Text/Conference Poster,de,full,0,"Die Publikation verwendet ChatGPT, aber es wird keine eigene Forschungssoftware erstellt oder verwendet.",1,Die Publikation evaluiert ChatGPT hinsichtlich seiner möglichen Diskriminierungseffekte im Bildungskontext.,1.0,"Die Publikation geht auf konkrete Lehr-Lern-Settings ein, in denen ChatGPT eingesetzt werden kann, wie z.B. die Personalisierung des Lernens und die Korrektur von Texten.",0.0,"Die Publikation konzentriert sich nicht auf die Vereinfachung des Lehr-Lern-Prozesses durch ChatGPT, sondern auf die möglichen Diskriminierungseffekte.",1.0,"Die Publikation untersucht die möglichen Auswirkungen von ChatGPT auf die Lernenden, wie z.B. die Verstärkung von Stereotypen und Vorurteilen.",-1.0,Die Publikation entwickelt keine eigene Forschungssoftware und konzentriert sich auf die Analyse von ChatGPT.,1.0,"Die Publikation verwendet ChatGPT als allgemeine Bildungstechnologie, die nicht eigens für einen konkreten Forschungszweck entwickelt wurde."
426,RDMC: A Tool to Support Authors in Preparing Artifacts for Evaluation,"Al Laban, Firas; Bernoth, Jan; Ayon, Safial Islam; Wiepke, Axel; Lucke, Ulrike",2025,357.0,361.0,"Research Data Management Container, Artifact Evaluation, NFDIxCS, RDMC, Teach-R",paper-41.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_41,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Demo-Beiträge,Text/Conference Demo,en,full,1,"Die Publikation beschreibt die Entwicklung eines Tools namens RDMC, das Forschungssoftware zur Erstellung von Forschungsdaten- und Software-Management-Containern unterstützt.",0,"Die Publikation beschreibt die Funktionalität des RDMC-Tools, aber es wird keine Evaluation der Forschungssoftware selbst durchgeführt.",1.0,"Die Publikation beschreibt die Anwendung des RDMC-Tools im Kontext von Lehr-Lern-Settings, insbesondere bei der Erstellung von Forschungsdaten- und Software-Management-Containern für die Bewertung von Forschungsartefakten.",1.0,"Das RDMC-Tool unterstützt die Organisation und Gestaltung des Lehr-Lern-Settings durch die Erstellung von Forschungsdaten- und Software-Management-Containern, was den Lehr-Lern-Prozess vereinfacht.",-1.0,Die Publikation konzentriert sich auf die Erstellung von Forschungsdaten- und Software-Management-Containern und nicht auf die Messung von Effekten auf die Lernenden.,1.0,"Die Publikation beschreibt die Entwicklung des RDMC-Tools, das eine neue Forschungssoftware ist, die spezifische Funktionen für die Erstellung von Forschungsdaten- und Software-Management-Containern erfüllt.",-1.0,Die Publikation konzentriert sich auf die Entwicklung einer spezifischen Forschungssoftware (RDMC) und nicht auf die Anwendung allgemeiner Bildungstechnologie.
427,Pack-a-Capsule – Extending a VR Serious Game on Network Communications to Enable Collaborative Gameplay,"Baberowski, David; Leonhardt, Thiemo; Röpke, René; Irmak, Sila",2025,363.0,368.0,"Serious Game, Collaborative Learning, Network Communication, Transport Layer",paper-42.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_42,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Demo-Beiträge,Text/Conference Demo,en,full,1,"Die Publikation beschreibt die Entwicklung und den Einsatz von Pack-a-Capsule (PaC), einer web-basierten Anwendung, die als Ergänzung zum VR-Serious-Game Inside the Router (ITR) dient. PaC ist eine Forschungssoftware, die speziell für den Einsatz in der Bildung entwickelt wurde.",0,"Die Publikation beschreibt die Konzeption und den Einsatz von PaC, aber es gibt keine explizite Evaluation der Forschungssoftware. Es werden jedoch mögliche Forschungsfragen und -perspektiven für die Zukunft genannt.",1.0,"Die Publikation beschreibt ein konkretes Lehr-Lern-Setting, in dem PaC und ITR eingesetzt werden, um Schülern die Grundlagen von Netzwerken und Internetkommunikation zu vermitteln.",0.0,"Die Publikation beschreibt, wie PaC und ITR den Lehr-Lern-Prozess unterstützen, aber es gibt keine explizite Betonung der Vereinfachung organisatorischer Abläufe oder der Entlastung der Lehrenden.",1.0,"Die Publikation beschreibt, wie PaC und ITR die Lernenden unterstützen, indem sie ihnen die Grundlagen von Netzwerken und Internetkommunikation vermitteln und ihre Fähigkeiten verbessern.",1.0,"Die Publikation beschreibt die Entwicklung von PaC als Ergänzung zu ITR, was zeigt, dass die Autoren sich auf die Entwicklung von neuen Forschungssoftware konzentriert haben.",0.0,"Die Publikation beschreibt die Entwicklung und den Einsatz von PaC, einer spezifischen Forschungssoftware, aber es gibt keine explizite Betonung der Anwendung allgemeiner Bildungstechnologien."
428,Hochschulübergreifende Kooperation am Beispiel der Mathematikkurse OMB+ und HM4MINT,"Bach, Volker; Krieg, Aloys; Seiler, Ruedi",2025,369.0,372.0,"Digitale Hochschullehre, OMB+, HM4MINT, hochschulübergreifende Kooperation, MINT-Studium, MUMIE-Plattform, E-Learning, Qualitätssicherung, aktives Lernen",paper-43.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_43,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Demo-Beiträge,Text/Conference Demo,de,full,0,"Die Publikation beschreibt die Verwendung von bestehender Software (MUMIE-Plattform), aber es wird keine spezifische Forschungssoftware erstellt oder verwendet, die zu einem Forschungszweck erstellt wurde.",0,"Die Publikation beschreibt die Verwendung von Software, aber es wird keine Evaluation der Software selbst durchgeführt.",1.0,Die Publikation beschreibt spezifische Lehr-Lern-Settings (Mathematikkurse OMB+ und HM4MINT) und wie diese durch die Verwendung von Software unterstützt werden.,1.0,"Die Publikation beschreibt, wie die Verwendung von Software den Lehr-Lern-Prozess vereinfacht und verbessert, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",1.0,"Die Publikation beschreibt die Auswirkungen der Verwendung von Software auf die Lernenden, wie z.B. die Verbesserung des Lernerfolgs und die Steigerung des Selbstvertrauens.",-1.0,"Die Publikation beschreibt nicht die Entwicklung von neuen Software-Tools oder -Methoden, sondern die Verwendung von bestehender Software.",1.0,"Die Publikation beschreibt die Verwendung von allgemeiner Bildungstechnologie (MUMIE-Plattform), die nicht spezifisch für einen Forschungszweck entwickelt wurde, sondern im Zuge einer gesellschaftlichen oder technologischen Entwicklung verfügbar geworden ist."
429,Integrating LLM-Generated Feedback in JupyterLab to Enhance Programming Education,"Brockner, Annabell; Schroeder, Ulrik",2025,373.0,377.0,"Feedback, Programming Education, CS1, Python, Large Language Models",paper-44.pdf,"Köppen, Veit; Strickroth, Sven",10.18420/delfi2025_44,,,23. Fachtagung Bildungstechnologien (DELFI 2025),"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-369",Gesellschaft für Informatik e.V.,,8.–11. September 2025,Freiberg,Demo-Beiträge,Text/Conference Demo,en,full,1,"Die Publikation enthält Forschungssoftware, da ein Tool zur Integration von Large Language Model (LLM)-basiertem Feedback in JupyterLab entwickelt wurde.",1,"Die Publikation evaluiert die Forschungssoftware, da die Autoren die Funktionalität und den Einsatz des Tools in Lehr-Lern-Settings beschreiben und diskutieren.",1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, da das Tool in Python-Kursen an der RWTH Aachen University eingesetzt wurde.",1.0,"Das prozessorientierte Paradigma ist relevant, da das Tool den Lehr-Lern-Prozess durch die Integration von LLM-basiertem Feedback in JupyterLab vereinfacht.",0.0,"Das lernendenorientierte Paradigma ist nicht explizit verfolgt, da die Publikation nicht auf die Messung von Effekten auf die Lernenden eingeht, aber implizit enthalten ist, da das Tool auf die Verbesserung des Lernerfolgs abzielt.",1.0,"Das designorientierte Paradigma ist relevant, da die Publikation die Entwicklung eines neuen Tools zur Integration von LLM-basiertem Feedback in JupyterLab beschreibt.",0.0,"Das Bildungstechnologie-Paradigma ist nicht explizit verfolgt, da die Publikation auf die Entwicklung einer spezifischen Forschungssoftware eingeht und nicht auf die Anwendung allgemeiner Bildungstechnologie."
