id,title,authors,year,start_page,end_page,subject,filename,editors,doi,isbn,issn,proceeding_title,series_title,publisher,publication_place,conference_date,conference_location,session_title,publication_type,language,peer_review_status,label_forschungssoftware,label_forschungssoftware_erklärung,label_software_evaluation,label_software_evaluation_erklärung,label_lehr_lern_setting,label_lehr_lern_setting_erklärung,label_prozess_paradigma,label_prozess_paradigma_erklärung,label_lernende_paradigma,label_lernende_paradigma_erklärung,label_design_paradigma,label_design_paradigma_erklärung,label_bildungstechnologie_paradigma,label_bildungstechnologie_paradigma_erklärung
466,Modularisierung von Bildungsangeboten: Problembeschreibung und Lösungsansatz,"Hambach, Sybille",2003,183.0,189.0,,GI-Proceedings.37-21.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt keine eigens entwickelte Forschungssoftware, sondern diskutiert Konzepte zur Modularisierung von Bildungsangeboten.",0,"Es wird keine Software evaluiert. Die Arbeit beschäftigt sich mit der Konzeption und den Herausforderungen der Modularisierung, nicht mit der Bewertung bestehender Software.",1.0,"Die Publikation behandelt explizit Bildungsangebote und deren Gestaltung, was ein Lehr-Lern-Setting darstellt.",1.0,"Die Arbeit fokussiert stark auf die Planung, Erstellung und Einführung von Bildungsangeboten und wie Modularisierung diesen Prozess beeinflusst. Die Vereinfachung des Prozesses steht im Vordergrund.",0.0,"Die Auswirkungen auf die Lernenden werden nicht direkt gemessen oder evaluiert. Es wird lediglich implizit davon ausgegangen, dass eine bessere Modularisierung auch den Lernerfolg verbessern könnte.",0.0,"Die Publikation konzentriert sich nicht auf die Entwicklung neuer Software oder Technologien, sondern auf die konzeptionelle Auseinandersetzung mit Modularisierung.",1.0,"eLearning wird als allgemeine Bildungstechnologie betrachtet und diskutiert, auch wenn keine spezifische Software im Fokus steht. Die Arbeit setzt voraus, dass digitale Technologien im Bildungsbereich eingesetzt werden."
467,Rechtsfragen des eLearning: el.la – ein Wissensportal für Hochschulen,"Taeger, Jürgen; Horn, Jamine; Ngo, Trong Luan",2003,190.0,194.0,,GI-Proceedings.37-22.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Das Projekt 'el.la' entwickelt ein Wissensportal, welches als Forschungssoftware im Sinne der Definition anzusehen ist. Es handelt sich um eine Webanwendung, die zu einem Forschungszweck (Identifizierung und Bereitstellung von Rechtsinformationen für eLearning) erstellt wurde.",0,"Die Publikation beschreibt die Entwicklung und die technischen Aspekte des Portals, aber es wird keine Evaluation der Software selbst durchgeführt. Es werden keine Daten zur Nutzung oder Effektivität des Portals präsentiert.",1.0,"Die Publikation bezieht sich explizit auf eLearning-Angebote an Hochschulen und deren rechtliche Rahmenbedingungen, was ein konkretes Lehr-Lern-Setting darstellt.",1.0,"Das Projekt zielt darauf ab, den Prozess der Rechtssicherung bei der Entwicklung und Vermarktung von eLearning-Angeboten zu vereinfachen. Es geht um die Organisation und Gestaltung des rechtlichen Rahmens, was den Prozessorientierten Ansatz unterstützt.",-1.0,"Die Publikation fokussiert sich nicht auf die Effekte der Software auf die Lernenden (z.B. Wissenserwerb, Motivation). Es werden keine Daten oder Analysen zu den Lernergebnissen oder dem Lernverhalten der Studierenden präsentiert.",0.0,"Obwohl das Portal selbst entwickelt wurde, steht die Entwicklung nicht im Vordergrund der Publikation. Der Fokus liegt auf den rechtlichen Aspekten und der Bereitstellung von Informationen, nicht auf der Innovation der Software selbst.",1.0,"Das Projekt nutzt und implementiert Bildungstechnologie (Webportal, Datenbanken, PHP, HTML), die zwar nicht eigens für den Forschungszweck entwickelt wurde, aber im Kontext von eLearning eingesetzt wird. Die Anwendung dieser Technologien ist ein zentraler Aspekt der Publikation."
468,Implementierung von eLearning-Szenarien nach der Theorie der kognitiven Lehre,"Schroeder, Ulrik; Spannagel, Christina",2003,195.0,204.0,,GI-Proceedings.37-23.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung und Implementierung von CleverPHL, einer Software zur Aufzeichnung und Analyse von Lernprozessen, was als Forschungssoftware qualifiziert.",1,"Die Autoren beschreiben, dass CleverPHL Anforderungen erfüllt und Aspekte der Adaption und Übertragbarkeit vorgestellt werden, was eine Evaluation impliziert.",1.0,"Die Publikation diskutiert die Anwendung der Software in verschiedenen eLearning-Szenarien, wie Tele-Teaching, Online-Tutorien und Programmierpraktika, was ein konkretes Lehr-Lern-Setting darstellt.",1.0,"Die Software soll den Lernprozess durch Aufzeichnung und Analyse vereinfachen und unterstützen, was auf ein Prozessorientiertes Paradigma hindeutet. Die Organisation und Gestaltung des Lernens wird durch die Software erleichtert.",1.0,"Die Autoren betonen die Reflexion des Lernverhaltens und die Möglichkeit, Lösungsstrategien zu vergleichen, was auf eine Messung der Effekte auf die Lernenden hindeutet. Es wird auch die Bildung neuer Kompetenzen erwähnt.",0.0,"Obwohl die Software entwickelt wurde, steht die Entwicklung selbst nicht im Vordergrund. Der Fokus liegt auf der Anwendung und Evaluation des Designs im Kontext von eLearning-Szenarien.",0.0,"Die Publikation konzentriert sich auf die entwickelte Forschungssoftware CleverPHL und nicht auf die allgemeine Anwendung von Bildungstechnologie. Es wird keine allgemeine Bildungstechnologie eingesetzt, die nicht als Forschungssoftware gilt."
469,Architekturen und Prozesse für die Entwicklung von eLearning-Content,"Zimmermann, Volker; Küchler, Tilman",2003,205.0,214.0,,GI-Proceedings.37-24.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt keine eigens entwickelte Forschungssoftware im Sinne von Quellcode oder Algorithmen. Es werden zwar Tools wie LECTURNITY erwähnt, diese werden aber als Beispiele für bereits existierende Software dargestellt.",0,"Es findet keine systematische Evaluation der genannten Software (LECTURNITY) statt. Die Funktionsweise wird beschrieben, aber keine Ergebnisse einer Evaluation präsentiert.",1.0,"Die Publikation behandelt explizit Lehr- und Lernsettings im Kontext von eLearning, insbesondere in Unternehmen und Hochschulen. Es werden konkrete Anwendungsbeispiele (DaimlerChrysler, TUI) diskutiert.",1.0,Ein zentraler Fokus der Publikation liegt auf der Verbesserung von Prozessen zur Content-Erstellung und -bereitstellung. Die Standardisierung und Industrialisierung der Produktion werden als wesentliche Faktoren für den Erfolg von eLearning hervorgehoben.,0.0,"Obwohl die Akzeptanz der Lernenden angesprochen wird, liegt der Fokus nicht auf der Messung von Lernwirkungen oder kognitiven Effekten. Die Publikation diskutiert eher die Rahmenbedingungen für erfolgreiches Lernen.",0.0,"Die Publikation konzentriert sich nicht auf die Entwicklung neuer Software, sondern auf die Anwendung und Verbesserung bestehender Tools und Prozesse.",1.0,"Die Publikation behandelt den Einsatz von Bildungstechnologien wie WBT, CBT, LMS und XML-Frameworks. Diese Technologien werden als gegeben vorausgesetzt und im Kontext der Content-Entwicklung diskutiert."
470,Evaluation von Datenbanken zur Speicherung von strukturierten Metadaten am Beispiel LOM,"Hoermann, Stefan; John, Ronny; Seeberg, Cornelia; Steinmetz, Ralf",2003,215.0,224.0,,GI-Proceedings.37-25.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt die Evaluation von Datenbanken, aber es wird keine eigens entwickelte Forschungssoftware im Sinne von Quellcode oder Algorithmen vorgestellt.",1,"Die Publikation evaluiert drei Datenbanken (Xindice, Tamino, eXist) hinsichtlich ihrer Eignung zur Speicherung von LOM-Metadaten.",1.0,"Die Arbeit bezieht sich explizit auf den E-Learning-Bereich und die Speicherung von Metadaten zu Lernressourcen, was ein Lehr-Lern-Setting impliziert.",0.0,Die Publikation fokussiert sich auf die technische Evaluation der Datenbanken und nicht auf die Vereinfachung von Lehr-Lern-Prozessen oder die Entlastung von Lehrenden.,-1.0,Die Auswirkungen der Datenbanken auf die Lernenden werden nicht gemessen oder untersucht. Der Fokus liegt auf der technischen Performance der Datenbanken.,-1.0,"Die Publikation befasst sich nicht mit der Entwicklung neuer Datenbanken oder Software, sondern mit der Evaluation bestehender Systeme.",1.0,"Die Arbeit setzt Datenbanken als Bildungstechnologie ein, die im Kontext von E-Learning und Metadatenmanagement verwendet werden. Diese Datenbanken sind jedoch keine eigens für diesen Zweck entwickelte Forschungssoftware."
471,"Architektur einer dienstebasierten, personalisierbaren Laufzeitumgebung für Lernumgebungen","Schmid, Markus; Stynes, Jeanne; Kröger, Reinhold",2003,225.0,229.0,,GI-Proceedings.37-26.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Die Autoren stellen ein Architekturmodell für eine LMS-Laufzeitumgebung vor und beschreiben die Implementierung von Services, was als Entwicklung von Forschungssoftware gewertet wird.",0,Es wird keine explizite Evaluation der entwickelten Architektur oder der Services durchgeführt. Es werden lediglich Designaspekte und der Stand der Arbeit beschrieben.,1.0,Die Publikation behandelt explizit Lernumgebungen (LMS) und deren Anwendung im Hochschulkontext.,1.0,"Die Architektur zielt darauf ab, die Erstellung, Pflege und Bereitstellung von Lerninhalten zu vereinfachen und die Kooperation zwischen Hochschulen zu unterstützen. Dies betrifft die Organisation und Gestaltung des Lehr-Lern-Settings.",0.0,"Es werden keine direkten Effekte der Architektur auf die Lernenden gemessen oder untersucht. Personalisierung wird zwar als Ziel genannt, aber nicht hinsichtlich ihrer Auswirkungen auf den Lernerfolg evaluiert.",1.0,"Die Publikation konzentriert sich auf die Entwicklung eines neuen Architekturansatzes für LMS-Laufzeitumgebungen, was eindeutig dem Designparadigma zuzuordnen ist.",0.0,"Obwohl LMS eine Bildungstechnologie darstellen, liegt der Fokus der Publikation auf der Entwicklung einer spezifischen Architektur und nicht auf der generellen Anwendung von Bildungstechnologie."
472,Überlegungen zur Konfiguration mehrfachverwendbarer E-Learning-Materialien,"Kamin, Oliver; Hagenhoff, Svenja",2003,230.0,239.0,,GI-Proceedings.37-27.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt keine eigens entwickelte Forschungssoftware im Sinne von Quellcode oder Algorithmen. Es werden Konzepte zur Konfiguration von E-Learning-Materialien diskutiert, aber keine konkrete Software entwickelt.",0,Es wird keine spezifische Software evaluiert. Die Arbeit konzentriert sich auf die theoretische Konzeption und die Diskussion von Prinzipien der Wiederverwendbarkeit von Lernmaterialien.,1.0,Die Publikation behandelt explizit Aspekte der Gestaltung von Lehr- und Lernmaterialien sowie deren Anwendung in verschiedenen Bildungskontexten (Mikro- und Makroebene).,1.0,Ein zentraler Fokus der Arbeit liegt auf der Effizienzsteigerung der Herstellungsprozesse für E-Learning-Materialien und der Konfiguration von Bildungsangeboten. Die Vereinfachung von Prozessen und die Organisation von Lernmaterialien stehen im Vordergrund.,-1.0,"Die Publikation untersucht nicht direkt die Auswirkungen der beschriebenen Konzepte auf die Lernenden. Es werden keine Daten zum Lernerfolg, zur Motivation oder zu anderen lernbezogenen Variablen erhoben oder analysiert.",0.0,"Obwohl die Arbeit sich mit der Konzeption von Lernmaterialien befasst, steht die Entwicklung neuer Software nicht im Mittelpunkt. Es werden eher Prinzipien und Modelle diskutiert, die bei der Gestaltung von Materialien berücksichtigt werden können.",1.0,"Die Publikation setzt die Nutzung von E-Learning-Materialien und digitalen Technologien voraus, ohne dass diese als eigens entwickelte Forschungssoftware gelten würden. Die Arbeit befasst sich mit der Anwendung von Technologie im Bildungsbereich."
473,Was kostet E-Learning?,"Lehner, Franz; Schäfer, Klaus J.; Proksch, Marianne",2003,240.0,249.0,,GI-Proceedings.37-28.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt keine eigens entwickelte Forschungssoftware, sondern analysiert Kosten im Kontext von E-Learning.",0,"Es wird keine spezifische Software evaluiert, sondern Kostenmodelle und -kategorien diskutiert.",1.0,"Die Publikation bezieht sich explizit auf E-Learning, welches ein Lehr-Lern-Setting darstellt.",1.0,"Die Publikation fokussiert stark auf die Kostenanalyse und die Organisation von E-Learning, also die Vereinfachung von Prozessen und die damit verbundenen Kosten.",-1.0,Die Auswirkungen auf die Lernenden werden nicht direkt gemessen oder evaluiert. Der Fokus liegt auf den Kosten und organisatorischen Aspekten.,-1.0,Die Entwicklung neuer Software steht nicht im Mittelpunkt. Es geht um die Kostenanalyse bestehender E-Learning-Systeme.,1.0,"E-Learning als allgemeine Bildungstechnologie wird in der Publikation umfassend betrachtet und analysiert, auch wenn keine spezifische Software im Sinne von Forschungssoftware eingesetzt wird."
474,Grundlagen eines Kalkulationsmodells für Blended Learning Kurse,"Gutbrod, Martin; Jung, Helmut W.; Fischer, Stefan",2003,250.0,259.0,,GI-Proceedings.37-29.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt ein Kalkulationsmodell, aber es wird keine konkrete Forschungssoftware im Sinne von Code oder Algorithmen entwickelt oder vorgestellt.",0,Es wird kein Softwareprodukt evaluiert. Vielmehr wird ein Modell zur Kostenkalkulation diskutiert.,1.0,"Die Publikation bezieht sich explizit auf Blended-Learning-Kurse und deren Kostenstrukturen, was ein konkretes Lehr-Lern-Setting darstellt.",1.0,Die Arbeit konzentriert sich auf die Vereinfachung der Kostenkalkulation und damit der Organisation von Blended-Learning-Kursen. Die Effizienz des Prozesses steht im Vordergrund.,-1.0,"Die Publikation untersucht nicht die Auswirkungen auf die Lernenden selbst, sondern konzentriert sich auf die Kostenaspekte der Kursgestaltung.",0.0,"Es wird kein neues Softwareprodukt entwickelt, sondern ein Modell zur Kostenanalyse bestehender Lernangebote vorgestellt.",1.0,"Die Arbeit setzt die Anwendung von E-Learning als Bildungstechnologie voraus und analysiert deren Kosten, ohne dass diese Technologie eigens für Forschungszwecke entwickelt wurde."
475,Gestaltungsmöglichkeiten bei der Schaffung nachhaltiger eLearning-Geschäftsmodelle durch deutsche staatliche Hochschulen,"Bohl, Oliver; Höfer, Andreas; Winand, Udo",2003,260.0,269.0,,GI-Proceedings.37-30.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,0,Die Publikation beschreibt keine eigens entwickelte Forschungssoftware im Sinne von Quellcode oder Algorithmen.,0,"Es wird keine spezifische Software evaluiert. Die Arbeit beschäftigt sich mit Geschäftsmodellen, nicht mit der Bewertung von Software.",1.0,Die Publikation thematisiert die akademische Aus- und Weiterbildung und somit ein konkretes Lehr-Lern-Setting.,1.0,Die Arbeit fokussiert stark auf die Gestaltung von Geschäftsmodellen und die organisatorischen Rahmenbedingungen für eLearning. Die Vereinfachung von Prozessen und die Organisation der Lehre sind zentrale Themen.,-1.0,Die Auswirkungen auf die Lernenden werden nicht direkt gemessen oder untersucht. Der Fokus liegt auf den ökonomischen und organisatorischen Aspekten.,-1.0,Die Entwicklung neuer Software steht nicht im Vordergrund. Es geht um die Anwendung und Konfiguration von Geschäftsmodellen.,1.0,"eLearning wird als allgemeine Bildungstechnologie betrachtet und diskutiert, auch wenn keine spezifische Software im Fokus steht. Die Arbeit setzt voraus, dass eLearning als digitale Technologie existiert und analysiert deren Anwendung."
476,Online-Feedback und Auswertung für E-Learning,"Garzaldeen, Badie; Münzer, Stefan",2003,270.0,279.0,,GI-Proceedings.37-31.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung von AQuA, einer Software zur Erstellung und Auswertung von Online-Feedback-Fragebögen, was unter Forschungssoftware fällt.",1,Die Autoren beschreiben Erfahrungen mit der Nutzung von AQuA in Feldstudien und geben Hinweise zur Bedienbarkeit und Effektivität der Software.,1.0,"Die Publikation bezieht sich explizit auf E-Learning und die Qualitätssicherung in der Weiterbildung, was ein konkretes Lehr-Lern-Setting darstellt.",1.0,"Die Software AQuA soll die Qualitätssicherung im E-Learning vereinfachen, indem sie die Erstellung und Auswertung von Feedback-Fragebögen erleichtert. Der Fokus liegt auf der Verbesserung des Prozesses der Qualitätssicherung.",0.0,"Obwohl die Qualitätssicherung letztendlich den Lernerfolg verbessern soll, werden die direkten Effekte der Software auf die Lernenden (z.B. Wissenserwerb, Motivation) nicht gemessen oder explizit untersucht.",1.0,"Die Publikation beschreibt die Entwicklung und Implementierung der Software AQuA, was auf ein Design-orientiertes Paradigma hindeutet.",0.0,Die Publikation fokussiert auf die eigens entwickelte Software AQuA und nicht auf die allgemeine Anwendung von Bildungstechnologien.
477,Unterstützung für das 2-Ebenen-Tailoring bei CSCL,"Bourimi, Mohamed; Haake, Jörg M.; Landgraf, Britta; Schümmer, Till; Haake, Anja",2003,280.0,289.0,,GI-Proceedings.37-32.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung der Lernplattform CURE, welche als Forschungssoftware im Sinne der Definition anzusehen ist.",1,"Die Autoren beschreiben, dass die Plattform in Pilotveranstaltungen eingesetzt und evaluiert wird, um Good Practices zu definieren.",1.0,"Die Publikation beschreibt konkrete Lehr-Lern-Szenarien (kooperative Übungen, virtuelle Seminare etc.) und deren Anforderungen an die Lernumgebung.",1.0,"Die Plattform soll die Organisation und Gestaltung von kooperativen Lernumgebungen vereinfachen, was im Fokus der Beschreibung liegt. Die Autoren betonen die Anpassbarkeit und die Unterstützung von Lernprozessen durch die Plattform.",0.0,"Es werden keine direkten Messungen von Effekten auf die Lernenden (Wissenserwerb, Motivation etc.) beschrieben. Die Auswirkungen auf die Lernenden werden nicht explizit evaluiert.",1.0,"Die Entwicklung der Lernplattform CURE steht im Mittelpunkt der Publikation. Es wird beschrieben, wie die Plattform konzipiert und implementiert wurde.",0.0,"Obwohl Internetstandards verwendet werden, liegt der Fokus auf der eigens entwickelten Lernplattform und nicht auf der generellen Anwendung von Bildungstechnologie."
478,DUNES - Dialogic and argumentative Negotiation Educational software – Technische Realisierung,"Börding, Josef; Voss, Angi; Walther, Jürgen; Wolff, Viviane; Ocakli, Ahmet; Groot, Reuma de; Baurens, Benoit",2003,290.0,298.0,,GI-Proceedings.37-33.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung des DUNES-Systems, welches als Software zur Unterstützung von Lernprozessen konzipiert ist und somit Forschungssoftware darstellt.",1,"Die Software wird in einem Experimentierstadium validiert, was eine Evaluation impliziert. Die Autoren erwähnen die Begleitung der Experimente durch akademische Partner und die Verwendung der Ergebnisse zur Weiterentwicklung des Systems.",1.0,"Die Publikation beschreibt die Anwendung der Software in Schulen und Universitäten und zielt darauf ab, informales Denken innerhalb sozialer Interaktionen im Lernkontext zu fördern.",1.0,"Die Software soll Lernprozesse unterstützen und vereinfachen, insbesondere durch die Bereitstellung von Werkzeugen für die Zusammenarbeit, Argumentation und Moderation. Der Fokus liegt auf der Organisation und Gestaltung des Lernsettings.",0.0,"Obwohl die Software darauf abzielt, kognitive und soziale Fähigkeiten zu verbessern, werden die Effekte auf die Lernenden selbst nicht explizit gemessen oder evaluiert. Es wird lediglich die Verbesserung angestrebt, aber keine konkreten Ergebnisse präsentiert.",1.0,"Die Publikation beschreibt die technische Realisierung der Software, einschließlich der Entwicklung verschiedener Komponenten wie der Schul-Umgebung und des DIGALO-Systems. Der Entwicklungsprozess steht im Vordergrund.",0.0,Die Publikation konzentriert sich auf die eigens entwickelte Forschungssoftware und nicht auf die allgemeine Anwendung von Bildungstechnologie. Es werden keine generellen Trends oder Technologien im Bildungsbereich diskutiert.
479,MITO - eine Plattform zur Unterstützung der kollaborativen Erstellung und des Austausch von Lerninhalten im heterogenen Umfeld,"Breitling, Peter",2003,299.0,303.0,,GI-Proceedings.37-34.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung und den Einsatz von MITO, einer Plattform zur Unterstützung der kollaborativen Erstellung und des Austauschs von Lerninhalten. Dies erfüllt die Definition von Forschungssoftware.",1,"Die Publikation beschreibt den produktiven Einsatz von MITO und erwähnt die Anzahl der Konzepte und Benutzer, was eine implizite Evaluation darstellt.",1.0,"Die Publikation bezieht sich explizit auf die Unterstützung von Lehr- und Lernprozessen im universitären Kontext (Elektrotechnik, Informationstechnik und Informatik).",1.0,"Die Publikation betont die Vereinfachung der kollaborativen Erstellung und des Austauschs von Lerninhalten, was den Lehr-Lern-Prozess organisiert und erleichtert.",-1.0,"Die Publikation fokussiert sich nicht auf die direkten Effekte der Software auf die Lernenden (z.B. Wissenserwerb, Motivation).",1.0,"Die Publikation beschreibt die Entwicklung von MITO, einer neuen Plattform, die spezifische Anforderungen an die Unterstützung der kollaborativen Erstellung von Lerninhalten erfüllt.",0.0,"Obwohl digitale Technologien eingesetzt werden, steht nicht die allgemeine Anwendung von Bildungstechnologie im Vordergrund, sondern die spezifische Entwicklung und Evaluation von MITO als Forschungssoftware."
480,Transfer von eLearning-Konzepten von der Informatik in die Naturwissenschaften,"Burkhart, Helmut",2003,304.0,310.0,,GI-Proceedings.37-35.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung und den Einsatz von Nano-World und Pharma2, welche als virtuelle Labore und Lernumgebungen konzipiert sind und somit Forschungssoftware darstellen.",1,"Die Publikation beschreibt die Anwendung und teilweise auch die Evaluation der entwickelten Systeme Nano-World und Pharma2, insbesondere im Hinblick auf ihre Akzeptanz und den Lernerfolg.",1.0,"Die beschriebenen Projekte (Nano-World, Pharma2) werden explizit im Kontext von Hochschullehre und -lernen eingesetzt und diskutiert.",0.0,"Die Vereinfachung von Prozessen wird zwar erwähnt (z.B. durch die Möglichkeit, Laborpraktika virtuell durchzuführen), steht aber nicht im Fokus der Evaluation.",1.0,"Die Publikation diskutiert die Auswirkungen der Systeme auf den Lernerfolg der Studierenden, z.B. durch 'Learning by Doing' und die Möglichkeit, Fehler zu erkennen und zu lernen.",1.0,"Die Entwicklung von Tetrodo und die Konzeption von Nano-World und Pharma2 stehen im Vordergrund der Publikation. Es wird beschrieben, wie die Software entwickelt wurde und welche neuen Funktionen sie bietet.",0.0,"Obwohl E-Learning als allgemeine Bildungstechnologie erwähnt wird, liegt der Fokus der Publikation auf der Entwicklung und Evaluation spezifischer Forschungssoftware."
